uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
a4ed512f-9e7e-44e3-8e3e-64d1574b8118,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2023-08-31T11:26:00Z,2023-08-31T12:32:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_001-M-41-20230831|GUAN_001-M-39-20230831|GUAN_001-M-21-20230831,GUAN_001-M-20230831-COMP,B00000077874,OK,NA,0000-0002-4067-8225,NA,NA,20251217T193915Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
136fd9cf-71da-4aed-8a98-c0db9fb6520a,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2023-08-31T12:01:00Z,2023-08-31T13:17:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_002-M-41-20230831|GUAN_002-M-21-20230831|GUAN_002-M-39-20230831,GUAN_002-M-20230831-COMP,B00000077875,OK,NA,0000-0002-4067-8225,NA,NA,20251217T193915Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
84a2849f-665b-42d2-b075-b354b2c5a8e3,D04,GUAN,GUAN_003,GUAN_003.basePlot.bgc,2023-08-31T13:42:00Z,2023-08-31T14:54:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_003-M-41-20230831|GUAN_003-M-23-20230831|GUAN_003-M-21-20230831,GUAN_003-M-20230831-COMP,B00000077882,OK,NA,0000-0002-4067-8225,NA,NA,20251217T193915Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
c08be005-7f21-49f1-a1a8-90cd1af99f78,D04,GUAN,GUAN_007,GUAN_007.basePlot.bgc,2023-08-31T14:57:00Z,2023-08-31T16:14:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_007-M-39-20230831|GUAN_007-M-21-20230831|GUAN_007-M-23-20230831,GUAN_007-M-20230831-COMP,B00000077944,OK,NA,0000-0002-4067-8225,NA,NA,20251217T193915Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
7dc170dd-0982-487d-8dcb-7ab92b1ca68f,D04,GUAN,GUAN_043,GUAN_043.basePlot.bgc,2023-09-04T14:32:00Z,2023-09-04T14:32:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_043-M-21-20230904,GUAN_043-M-20230904-COMP,B00000077897,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193914Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
65d18ad5-e191-44b7-88bd-5c13f6b85b49,D04,GUAN,GUAN_004,GUAN_004.basePlot.bgc,2023-09-05T11:45:00Z,2023-09-05T12:53:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_004-M-23-20230905|GUAN_004-M-41-20230905|GUAN_004-M-21-20230905,GUAN_004-M-20230905-COMP,B00000077886,OK,NA,0000-0001-8629-4086,The following samples included in the composite are from resampled locations: GUAN_004-M-23-20230905,location-resampled,20251217T193914Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
22e0143c-2d11-47a5-9ad7-a49ab0008b1d,D04,GUAN,GUAN_042,GUAN_042.basePlot.bgc,2023-09-05T14:14:00Z,2023-09-05T14:59:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_042-M-21-20230905|GUAN_042-M-39-20230905|GUAN_042-M-41-20230905,GUAN_042-M-20230905-COMP,B00000077893,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193914Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
5cdb773e-de6d-4108-a127-88893627f150,D04,GUAN,GUAN_049,GUAN_049.basePlot.bgc,2023-09-06T11:48:00Z,2023-09-06T12:45:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_049-M-39-20230906|GUAN_049-M-41-20230906|GUAN_049-M-23-20230906,GUAN_049-M-20230906-COMP,B00000077908,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193914Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
74748fad-d731-4811-975d-8cb06be6950d,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2023-09-06T13:25:00Z,2023-09-06T14:17:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_048-M-39-20230906|GUAN_048-M-41-20230906|GUAN_048-M-21-20230906,GUAN_048-M-20230906-COMP,B00000077901,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193914Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
d0076065-b9a4-494b-a914-267e11acb729,D04,GUAN,GUAN_006,GUAN_006.basePlot.bgc,2023-09-06T16:56:00Z,2023-09-06T16:56:00Z,GUAN.peakGreenness.2023-2024,NEON.DOC.014048vO,GUAN_006-M-23-20230906,GUAN_006-M-20230906-COMP,B00000130704,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193914Z,RELEASE-2026,DP1.10086.001,GUAN,2023,sls_metagenomicsPooling
