dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_001,MLBS_001.basePlot.cfc,distributed,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=,A00000012244,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_001,MLBS_001.basePlot.cfc,distributed,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=,A00000012178,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_001,MLBS_001.basePlot.cfc,distributed,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=,A00000012514,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_002,MLBS_002.basePlot.cfc,distributed,gv/1/Di3XvF/o8Z1rr3bWWAPRo3uGPTasrg1AXslqX4=,A00000224408,1,6.2,2023,2023,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_002,MLBS_002.basePlot.cfc,distributed,gv/1/Di3XvFHQUg03G1z8aiepKG3SBeboaMOYV0/J6E=,A00000012177,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_002,MLBS_002.basePlot.cfc,distributed,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=,A00000012515,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_002,MLBS_002.basePlot.cfc,distributed,gv/1/Di3XvGK91WgTxBVo4B/ueGdwI1iaHFMUg7ZG7c=,A00000224383,1,5.9,2023,2023,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_002,MLBS_002.basePlot.cfc,distributed,gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_002,MLBS_002.basePlot.cfc,distributed,gv/1/Di3XvHXYHzGfvwaDDrJ/6GsbHAFmgRQ/uHhdeA=,A00000224407,1,5.3,2023,2023,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_003,MLBS_003.basePlot.cfc,distributed,gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLZaNyYO1O7Jk=,A00000012176,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_003,MLBS_003.basePlot.cfc,distributed,gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+chK+EhrGMf34=,A00000012516,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_003,MLBS_003.basePlot.cfc,distributed,gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S0/rg/gndvPI=,A00000012228,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_004,MLBS_004.basePlot.cfc,distributed,gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=,A00000012193,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_004,MLBS_004.basePlot.cfc,distributed,gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh0iOS8q3daxM=,A00000012517,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_004,MLBS_004.basePlot.cfc,distributed,gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvgls/7NeCIKw=,A00000012245,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_005,MLBS_005.basePlot.cfc,distributed,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=,A00000012194,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_005,MLBS_005.basePlot.cfc,distributed,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=,A00000012518,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_005,MLBS_005.basePlot.cfc,distributed,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=,A00000012231,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_006,MLBS_006.basePlot.cfc,distributed,gv/1/Di3XvFpR16ha7GQ10PhE92uY7u0OkMyEGHQvaM=,A00000012232,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_006,MLBS_006.basePlot.cfc,distributed,gv/1/Di3XvFpR16ha7GQ130sDr6kW1dvR40HRh+rjXk=,A00000012195,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_006,MLBS_006.basePlot.cfc,distributed,gv/1/Di3XvFpR16ha7GQ15Mpe/yKS1mWjX5wzK38OkU=,A00000224389,1,5.03,2023,2023,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_006,MLBS_006.basePlot.cfc,distributed,gv/1/Di3XvFpR16ha7GQ1yLYE7wriZQu2Mc6qbN1bvc=,A00000012519,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_006,MLBS_006.basePlot.cfc,distributed,gv/1/Di3XvHDzN67ZiS5FZhmFL+4zYIFe/AYJHGrfKs=,A00000224806,1,6.68,2023,2023,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_006,MLBS_006.basePlot.cfc,distributed,gv/1/Di3XvHDzN67ZiS5FbwGSTBg9GtYkayy1b21HVc=,A00000224388,1,6.5,2023,2023,gram,NA,NA
DP1.10026.001,MLBS,cfc_chemistrySubsampling,"2018,2023",MLBS,MLBS_006,MLBS_006.basePlot.cfc,distributed,gv/1/Di3XvHs6llQz3VbEv4GBUmedNZ1h+NUgN8dJF4=,A00000224387,1,5.44,2023,2023,gram,NA,NA
