dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,9.9,entire,1,9,27.5,63.88839,-149.20477,20.1,602.5,0.18,0,0.9,0,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,12.9,entire,1,38.5,21,63.88839,-149.20477,20.1,602.5,0.18,0,2,0,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,15.3,obstruction,1,27,1,63.88839,-149.20477,20.1,602.5,0.18,0,0.3,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,16.4,obstruction,1,5,38.5,63.88839,-149.20477,20.1,602.5,0.18,0,5,0,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,16.9,obstruction,1,5.5,21,63.88839,-149.20477,20.1,602.5,0.18,0,0.5,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,18.7,obstruction,1,32.5,21.5,63.88839,-149.20477,20.1,602.5,0.18,0,5,0,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,18.8,obstruction,1,36.5,34,63.88839,-149.20477,20.1,602.5,0.18,0,1,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,19.4,obstruction,1,30.5,3.5,63.88839,-149.20477,20.1,602.5,0.18,0,4.7,0.2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,20,obstruction,1,37,5.5,63.88839,-149.20477,20.1,602.5,0.18,0,1.3,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,HEAL,sls_soilCoreCollection,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,O,0,23,obstruction,1,22.5,33.5,63.88839,-149.20477,20.1,602.5,0.18,0,7.2,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
