dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,10.5,maximum,1,36.5,32.5,45.844033,-121.999068,20.1,666.4,0.11,0,12.1,2.5,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,19.3,obstruction,1,25,37,45.844033,-121.999068,20.1,666.4,0.11,0,12,1,2,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,24.4,maximum,1,11,30.5,45.844033,-121.999068,20.1,666.4,0.11,0,13,0.6,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,25.2,maximum,1,11,30.5,45.844033,-121.999068,20.1,666.4,0.11,0,13.4,1.1,2,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,26.6,maximum,1,19,6,45.844033,-121.999068,20.1,666.4,0.11,0,13.3,2.1,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,29,maximum,4,18.375,21,45.844033,-121.999068,20.1,666.4,0.11,0,8.799999999999999,5.25,1,2018.75,2018.75,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,29.1,maximum,1,18.5,6.5,45.844033,-121.999068,20.1,666.4,0.11,0,18.6,2.7,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,29.3,maximum,1,28,39.5,45.844033,-121.999068,20.1,666.4,0.11,0,6.3,2.6,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,29.4,maximum,1,35,38.5,45.844033,-121.999068,20.1,666.4,0.11,0,14.8,2.1,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,WREF,sls_soilCoreCollection,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,distributed,M,0,30,maximum,10,25,18,45.844033,-121.999068,20.1,666.4,0.11,0,7.86,4.31,1,2019.4,2019.4,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
