dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,M,47,2.1061702127659574,11.862340425531915,9.614042553191489,0.30682978723404253,0.7694893617021277,2020.6382978723404,2020.6382978723404,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_001,WREF_001.basePlot.bgc,O,38,2.161578947368421,7.2368421052631575,4.175263157894737,1.7983947368421054,0.39921052631578946,2021.342105263158,2021.342105263158,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_003,WREF_003.basePlot.bgc,M,46,2.123913043478261,11.924565217391304,9.460217391304347,0.3680869565217391,0.7436956521739131,2020.5,2020.5,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_003,WREF_003.basePlot.bgc,O,31,2.0945161290322583,7.169032258064516,4.371935483870968,1.4260967741935484,0.4535483870967742,2021.3225806451612,2021.3225806451612,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_004,WREF_004.basePlot.bgc,M,37,2.1264864864864865,12.062162162162162,9.782972972972972,0.3186216216216216,0.7662162162162162,2020.1351351351352,2020.1351351351352,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_004,WREF_004.basePlot.bgc,O,41,2.122682926829268,7.173414634146342,4.444390243902439,1.4260731707317074,0.4577317073170732,2021.0243902439024,2021.0243902439024,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_005,WREF_005.basePlot.bgc,M,41,2.1195121951219513,11.858780487804879,9.74,0.283390243902439,0.781609756097561,2020.341463414634,2020.341463414634,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_005,WREF_005.basePlot.bgc,O,31,2.107741935483871,7.195806451612903,4.279032258064516,1.6303225806451613,0.4324193548387097,2021.3225806451612,2021.3225806451612,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_007,WREF_007.basePlot.bgc,M,37,2.165945945945946,11.842702702702702,9.841891891891892,0.26713513513513515,0.7925405405405406,2020.2432432432433,2020.2432432432433,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,WREF,sls_soilMoisture,2018-2024,WREF,WREF_007,WREF_007.basePlot.bgc,O,36,2.1530555555555555,7.1175,4.315833333333333,1.4428611111111111,0.4406111111111111,2020.888888888889,2020.888888888889,gram,gram,gram,gramsPerGram,NA,NA,NA
