dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imAtCqDUp1aNJKDALrRedjhrxLjepgp+t2M=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imAtCqDUp1aNJKy/gctCbpftGFWl76j+I3E=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imCIrq52CTp1qTbQw84JydRMQDXKavvDIBY=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imALecDVNNols+Hs2m+9sYqcfzHqq4HPjdY=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD44rHggdR4ZwJ5ywFytmgoo=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbR1eqYhuIsw4=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD9JwOM1O9//SsQlYaD0gEUo=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD9ezxovhVLBtZHG4ujSvcLE=,A00000097800,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXDxz+2o3he89fK3NV92RE8JQ=,A00000097801,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBUYX2b4c4yGAbJnRybvSALgWtgd4gyFjY=,A00000395023,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBUYX2b4c4yGAbJnRybvSALnNcwhE7+4HI=,A00000395760,1,6.83,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBWlyqZORQcplj4CIZM+poPdztC55mx/AU=,A00000097793,1,6.01,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBWlyqZORQcpp2HitcItPOcreQU15+bi+A=,A00000395022,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBq/2OUt109mKwFmgMpKb/+1cgPZRJqdjc=,A00000395035,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBq/2OUt109mKwFmgMpKb/+XbwV3HN01vM=,A00000097799,1,3.06,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imC2AE9/sEdVZ+rf9H2onWFSoS3qCYgjGJ4=,A00000395036,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imC2AE9/sEdVZ3lHiYaYZwuup7tydKzZmsU=,A00000149482,1,10.27,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imDjQiMbDFF1+6iHWu+5aan+mKxYLzHg6oM=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_004,SOAP_004.basePlot.cfc,distributed,P3kunhL9imC0nfaQkU3DFlBVqrU+ia8sH5e48uLWAX4=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_004,SOAP_004.basePlot.cfc,distributed,P3kunhL9imCEVtjyAAzgCIR/+HHae81qWx+LM/X/1WU=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_004,SOAP_004.basePlot.cfc,distributed,P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7E22MAFk2jeM=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_005,SOAP_005.basePlot.cfc,distributed,P3kunhL9imAVUyj+jGZAamAc+NSicMATCYdCzNQFW+Q=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_005,SOAP_005.basePlot.cfc,distributed,P3kunhL9imAuveiugLwoB+sE6loJoNaPcZ8rTSJG2LU=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_005,SOAP_005.basePlot.cfc,distributed,P3kunhL9imC869xF41scI37CS5B252Zj50BroFy/QK4=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_006,SOAP_006.basePlot.cfc,distributed,P3kunhL9imA70jl1EnlumGtc9NYHsP9H/v+3jSqJQv0=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imA4Fwq+vhn3D7LQSEweu9tjc8BB7Ye6XSI=,A00000395013,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imA4Fwq+vhn3D9Sb2q8cAl/2u+qN+dOmbU0=,A00000097815,1,10.73,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imAayErvVwNfl9G1pGZwaHtSpOSotxDLdJ8=,A00000395014,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imAayErvVwNfl9XYhluR/HMopjeVJDr72wA=,A00000149483,1,7.52,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imCO0eJ7Fk23GdJKHIE8pmLr0g+GqLoirMA=,A00000097866,1,7.2,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imCO0eJ7Fk23GdJKHIE8pmLr28LN9GbskiI=,A00000395019,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imDHdca1Uo9t31rlfqCqQI6Uq4pYIko2Yug=,NA,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imDiQDXdvK/eWFY7vpenN/7F8MnK1+OgQIY=,A00000395016,1,NA,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_007,SOAP_007.basePlot.cfc,distributed,P3kunhL9imDiQDXdvK/eWFY7vpenN/7FRjOUj15wjs0=,A00000149484,1,7.91,2024,2024,gram,NA,NA
DP1.10026.001,SOAP,cfc_chemistrySubsampling,"2018,2024",SOAP,SOAP_008,SOAP_008.basePlot.cfc,distributed,P3kunhL9imAcPPSTdCFtghcMOOZzBZFtGoaSpO+dbwk=,A00000397824,1,7.6,2024,2024,gram,NA,NA
