dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imAtCqDUp1aNJKDALrRedjhrxLjepgp+t2M=,NA,1,-2.2,-30.5,2.22,45.36,20.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imAtCqDUp1aNJKy/gctCbpftGFWl76j+I3E=,NA,1,-1.8,-29.9,2.43,45.43,18.7,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_001,SOAP_001.basePlot.cfc,distributed,P3kunhL9imCIrq52CTp1qTbQw84JydRMQDXKavvDIBY=,NA,1,-0.7,-28.8,2.14,47.41,22.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imALecDVNNols+Hs2m+9sYqcfzHqq4HPjdY=,NA,2,0.2,-29.95,1.3900000000000001,41.245000000000005,29.85,1.5,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD44rHggdR4ZwJ5ywFytmgoo=,NA,1,-4.1,-28.7,1.01,48.08,47.5,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbR1eqYhuIsw4=,NA,1,-4.2,-27.7,1.01,47.85,47.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_002,SOAP_002.basePlot.cfc,distributed,P3kunhL9imDcMwJNR7pXD9JwOM1O9//SsQlYaD0gEUo=,NA,1,-4.8,-27.2,1.22,47.49,39,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBUYX2b4c4yGAbJnRybvSALnNcwhE7+4HI=,A00000395760,1,-4.8,-27.4,1,50.25,50,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBWlyqZORQcplj4CIZM+poPdztC55mx/AU=,A00000097793,1,-4.2,-26.8,1.14,50.9,44.5,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SOAP,cfc_carbonNitrogen,"2018,2024",SOAP,SOAP_003,SOAP_003.basePlot.cfc,distributed,P3kunhL9imBq/2OUt109mKwFmgMpKb/+XbwV3HN01vM=,A00000097799,1,-1.8,-29.8,1.01,47.19,47,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
