uid,startDate,endDate,domainID,siteID,downloadFileName,downloadFileUrl,shapefileAopYear,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
05a3740a-ab68-4f25-bd63-2850384f6c46,2020-08-17,2020-08-27,D02,BLAN,BLAN-2020-polygons-v3.zip,https://storage.neonscience.org/neon-crown-shapefiles/BLAN-2020-polygons-v3.zip,2017,NA,20260106T154903Z,RELEASE-2026,DP1.10026.001,BLAN,2020,cfc_shapefile
