dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_006,STER_006.basePlot.bgc,M,3,163.2,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_010,STER_010.basePlot.bgc,M,3,197.8,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_011,STER_011.basePlot.bgc,M,3,200.33333333333334,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_012,STER_012.basePlot.bgc,M,3,157.46666666666667,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_016,STER_016.basePlot.bgc,M,3,198.93333333333334,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_026,STER_026.basePlot.bgc,M,3,199.70000000000002,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_027,STER_027.basePlot.bgc,M,3,195.4,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_028,STER_028.basePlot.bgc,M,3,210.03333333333333,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_029,STER_029.basePlot.bgc,M,3,196.26666666666665,2022,2022,gram,NA,NA
DP1.10086.001,STER,sls_bgcSubsampling,2018-2024,STER,STER_031,STER_031.basePlot.bgc,M,3,205.53333333333333,2022,2022,gram,NA,NA
