uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
ab85f973-0864-48d9-bcb1-dab33bb40a7c,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2021-07-06T15:15:00Z,2021-07-06T15:15:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:44:00Z,SERC_005-M-7-2-20210706,NA,SERC_005-M-7-2-20210706-CN,A00000161661,SERC_005-M-7-2-20210706-BA,A00000164977,172.8,Y,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
44763034-97b0-4a77-a64e-3678fd7037e4,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2021-07-06T15:18:00Z,2021-07-06T15:18:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:47:00Z,SERC_001-M-1.5-18.5-20210706,NA,SERC_001-M-1.5-18.5-20210706-CN,A00000161665,SERC_001-M-1.5-18.5-20210706-BA,A00000164893,181.2,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
414971cc-6384-48e6-a3c1-89bccbd46a5d,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2021-07-06T15:36:00Z,2021-07-06T15:36:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:46:00Z,SERC_047-M-31-19.5-20210706,NA,SERC_047-M-31-19.5-20210706-CN,A00000161649,SERC_047-M-31-19.5-20210706-BA,A00000164927,177,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
1b11d3b9-bcfe-413f-8950-bbbe02eb700e,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2021-07-06T15:50:00Z,2021-07-06T15:50:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:46:00Z,SERC_047-M-26.5-35-20210706,NA,SERC_047-M-26.5-35-20210706-CN,A00000164363,SERC_047-M-26.5-35-20210706-BA,A00000164895,201.8,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
1b2af5d0-ca7e-45e6-913d-c85b4fcff276,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2021-07-06T15:50:00Z,2021-07-06T15:50:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:47:00Z,SERC_001-M-25-9-20210706,NA,SERC_001-M-25-9-20210706-CN,A00000164331,SERC_001-M-25-9-20210706-BA,A00000164909,196.4,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
7d4679dc-de6b-4141-8af3-b7dd9f2e8a28,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2021-07-06T16:05:00Z,2021-07-06T16:05:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:46:00Z,SERC_005-M-32.5-0-20210706,NA,SERC_005-M-32.5-0-20210706-CN,A00000164396,SERC_005-M-32.5-0-20210706-BA,A00000164926,172.3,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
de2bd8d5-006f-4870-8a63-4c24c4d4b123,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2021-07-06T16:15:00Z,2021-07-06T16:15:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:46:00Z,SERC_047-M-17.5-30-20210706,NA,SERC_047-M-17.5-30-20210706-CN,A00000164329,SERC_047-M-17.5-30-20210706-BA,A00000164911,191.3,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
19398318-17c1-413a-8377-8f8ebb44320f,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2021-07-06T16:16:00Z,2021-07-06T16:16:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:47:00Z,SERC_001-M-26.5-34-20210706,NA,SERC_001-M-26.5-34-20210706-CN,A00000164394,SERC_001-M-26.5-34-20210706-BA,A00000164925,217,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
6a9521fd-1832-4786-a2b6-ff7d91d154ee,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2021-07-06T16:43:00Z,2021-07-06T16:43:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:46:00Z,SERC_005-M-33.5-32-20210706,NA,SERC_005-M-33.5-32-20210706-CN,A00000164362,SERC_005-M-33.5-32-20210706-BA,A00000164894,187,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
ada17b44-a3c8-494e-990b-d8cd2fda30c5,D02,SERC,SERC_049,SERC_049.basePlot.bgc,2021-07-06T17:39:00Z,2021-07-06T17:39:00Z,NEON.DOC.014048vN,M,2021-07-07T19:00:00Z,2021-07-12T17:46:00Z,SERC_049-M-20-3-20210706,NA,SERC_049-M-20-3-20210706-CN,A00000161668,SERC_049-M-20-3-20210706-BA,A00000164943,194.3,N,OK,NA,0000-0001-7914-5891,NA,20251217T193941Z,RELEASE-2026,DP1.10086.001,SERC,2021,sls_bgcSubsampling
