dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_002,RMNP_002.basePlot.bgc,M,29,2.3220689655172415,12.35206896551724,11.709310344827585,0.07479310344827586,0.9354827586206896,2020.6206896551723,2020.6206896551723,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_002,RMNP_002.basePlot.bgc,O,39,2.2335897435897434,7.26974358974359,5.605384615384615,0.5946666666666667,0.6684102564102564,2021.1538461538462,2021.1538461538462,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_004,RMNP_004.basePlot.bgc,M,13,2.18,12.27,11.716923076923077,0.059076923076923075,0.945,2020.1538461538462,2020.1538461538462,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_004,RMNP_004.basePlot.bgc,O,50,2.204,7.1158,5.657,0.49826000000000004,0.7036,2020.8,2020.8,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_005,RMNP_005.basePlot.bgc,M,11,2.2545454545454544,12.307272727272727,11.756363636363636,0.059454545454545454,0.9451818181818181,2020.6363636363637,2020.6363636363637,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_005,RMNP_005.basePlot.bgc,O,40,2.251,7.177,5.40175,0.6634,0.638625,2021.1,2021.1,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_006,RMNP_006.basePlot.bgc,M,3,2.14,12.093333333333334,11.513333333333334,0.062,0.9416666666666667,2020,2020,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_006,RMNP_006.basePlot.bgc,O,39,2.230769230769231,7.265384615384615,5.238205128205128,0.7427179487179487,0.5968461538461538,2021.076923076923,2021.076923076923,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_013,RMNP_013.basePlot.bgc,M,54,2.214259259259259,12.23425925925926,11.473076923076922,0.08638461538461538,0.9234615384615384,2020.962962962963,2020.962962962963,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_013,RMNP_013.basePlot.bgc,O,19,2.2173684210526314,7.312105263157894,6.0905555555555555,0.40855555555555556,0.7595,2020.578947368421,2020.578947368421,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_019,RMNP_019.basePlot.bgc,M,43,2.2806976744186045,12.356279069767442,11.624418604651163,0.08239534883720931,0.9272325581395349,2021.3720930232557,2021.3720930232557,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_019,RMNP_019.basePlot.bgc,O,17,2.3758823529411766,7.412941176470588,5.602352941176471,0.696,0.6414705882352941,2020.235294117647,2020.235294117647,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_041,RMNP_041.basePlot.bgc,M,57,2.2250877192982457,12.170175438596491,11.423859649122807,0.08233333333333334,0.9250526315789473,2020.9122807017543,2020.9122807017543,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_041,RMNP_041.basePlot.bgc,O,11,2.171818181818182,7.3081818181818186,5.989090909090909,0.40700000000000003,0.740909090909091,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_043,RMNP_043.basePlot.bgc,M,42,2.215,12.153333333333334,11.35142857142857,0.08954761904761904,0.9195476190476191,2021.2619047619048,2021.2619047619048,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_043,RMNP_043.basePlot.bgc,O,29,2.225862068965517,6.832068965517242,5.6082758620689654,0.367,0.7516551724137931,2020.2068965517242,2020.2068965517242,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_044,RMNP_044.basePlot.bgc,M,35,2.2225714285714284,12.294571428571428,10.553714285714285,0.29737142857142856,0.8280285714285714,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_044,RMNP_044.basePlot.bgc,O,25,2.3748,7.4024,5.1832,1.0116,0.55936,2020.72,2020.72,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_045,RMNP_045.basePlot.bgc,M,30,2.234,12.161666666666667,10.277666666666667,0.24716666666666667,0.8103666666666667,2021.4,2021.4,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,RMNP,sls_soilMoisture,2018-2024,RMNP,RMNP_045,RMNP_045.basePlot.bgc,O,30,2.324333333333333,7.393666666666666,5.578333333333333,0.5966,0.6434666666666666,2020.7,2020.7,gram,gram,gram,gramsPerGram,NA,NA,NA
