dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_001,SRER_001.basePlot.bgc,M,3,192.43333333333334,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_002,SRER_002.basePlot.bgc,M,3,317.09999999999997,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_003,SRER_003.basePlot.bgc,M,3,304.4,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_004,SRER_004.basePlot.bgc,M,3,188.33333333333334,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_005,SRER_005.basePlot.bgc,M,3,284.4666666666667,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_006,SRER_006.basePlot.bgc,M,3,332.66666666666663,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_043,SRER_043.basePlot.bgc,M,3,272.56666666666666,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_047,SRER_047.basePlot.bgc,M,3,270.56666666666666,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_052,SRER_052.basePlot.bgc,M,3,275.6666666666667,2021,2021,gram,NA,NA
DP1.10086.001,SRER,sls_bgcSubsampling,2018-2024,SRER,SRER_053,SRER_053.basePlot.bgc,M,3,285.53333333333336,2021,2021,gram,NA,NA
