uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
61126eda-0ad9-494b-af28-8846e4f74782,MLBS_015.basePlot.cfc,D07,MLBS,MLBS_015,distributed,deciduousForest,WGS84,37.414692,-80.568195,20.1,786.3,0.19,NEON.DOC.001024vK,2023-06-05T19:20:00Z,2023-06-02,OK,NA,Woody individual,line launcher,gv/1/Di3XvHaUA3kxsInnUqg5SqQOYgsT3g+FUCovpM=,A00000224392,OK,gv/1/Di3XvHaUA3kxsInnUqg5SqQOYgsXii9QWmpks4=,B00000086960,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,02389,NEON.PLA.D07.MLBS.02389,QURU,Quercus rubra L.,OK,true canopy,Partially shaded,side of crown,28.7,NA,NA,MLBS.02389.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
831b1cf9-56e1-4c37-a45a-ab4195d67977,MLBS_015.basePlot.cfc,D07,MLBS,MLBS_015,distributed,deciduousForest,WGS84,37.414692,-80.568195,20.1,786.3,0.19,NEON.DOC.001024vK,2023-06-05T19:20:00Z,2023-06-02,OK,NA,Woody individual,line launcher,gv/1/Di3XvHFZfWYkattLCPeA+BKw3At6fJXvmNJC4A=,A00000224391,OK,gv/1/Di3XvHFZfWYkattLCPeA+BKw3AtUgTMIj2HCiY=,B00000086959,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,02417,NEON.PLA.D07.MLBS.02417,QUAL,Quercus alba L.,OK,true canopy,Partially shaded,side of crown,23.6,NA,NA,MLBS.02417.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
d4d59dca-7efb-44b4-aa05-7ecfcfb4b261,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,deciduousForest,WGS84,37.426799,-80.564064,20.1,777,0.22,NEON.DOC.001024vK,2023-06-06T12:06:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvHDzN67ZiS5FbwGSTBg9GtYkayy1b21HVc=,A00000224388,OK,gv/1/Di3XvHDzN67ZiS5FbwGSTBg9GtYNCqXGUF69GA=,B00000086962,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,01887,NEON.PLA.D07.MLBS.01887,QUAL,Quercus alba L.,Insect damaged,true canopy,Partially shaded,top of crown,22.4,NA,NA,MLBS.01887.2023,medium,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
ab4fedfb-21a4-4831-8410-3f833dbb727a,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,deciduousForest,WGS84,37.426799,-80.564064,20.1,777,0.22,NEON.DOC.001024vK,2023-06-06T12:06:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvHs6llQz3VbEv4GBUmedNZ1h+NUgN8dJF4=,A00000224387,OK,gv/1/Di3XvHs6llQz3VbEv4GBUmedNZ1xblKm8hG7Jwh5f+MHT+NdA==,B00000086961,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,08013Z,NEON.PLA.D07.MLBS.08013Z,PRSE2,Prunus serotina Ehrh.,OK,true canopy,Partially shaded,top of crown,23.3,NA,NA,MLBS.08013Z.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
1d74da63-0c76-4bd1-97ec-a24985d13db7,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,deciduousForest,WGS84,37.426799,-80.564064,20.1,777,0.22,NEON.DOC.001024vK,2023-06-06T12:06:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvFpR16ha7GQ15Mpe/yKS1mWjX5wzK38OkU=,A00000224389,OK,gv/1/Di3XvFpR16ha7GQ15Mpe/yKS1mWiuq4j3qIwKk=,B00000086957,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,01883,NEON.PLA.D07.MLBS.01883,PITA,Pinus taeda L.,OK,true canopy,Partially shaded,top of crown,23.7,NA,NA,MLBS.01883.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
8a31c832-c4d3-40ed-bc5a-e68a11da10d2,MLBS_013.basePlot.cfc,D07,MLBS,MLBS_013,distributed,deciduousForest,WGS84,37.432507,-80.559608,20.2,817.7,0.57,NEON.DOC.001024vK,2023-06-06T13:47:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvGOphhpVwwShoEMSHOUBIjI5TaFN1QHDNI=,A00000224386,OK,gv/1/Di3XvGOphhpVwwShoEMSHOUBIjI1FreFDRy43E=,B00000086955,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,02231,NEON.PLA.D07.MLBS.02231,QURU,Quercus rubra L.,OK,true canopy,Partially shaded,top of crown,21.6,NA,NA,MLBS.02231.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
187bf423-b050-445c-a8bb-ee8f14f499f6,MLBS_013.basePlot.cfc,D07,MLBS,MLBS_013,distributed,deciduousForest,WGS84,37.432507,-80.559608,20.2,817.7,0.57,NEON.DOC.001024vK,2023-06-06T13:47:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvFvWU/+Z7UH+Zv7hJsRx9DsOb5MTHhVedg=,A00000224385,OK,gv/1/Di3XvFvWU/+Z7UH+Zv7hJsRx9Dse8//JV1IS0o3ZvZIE4+DEg==,B00000086956,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,02245,NEON.PLA.D07.MLBS.02245,QUCO2,Quercus coccinea Münchh.,OK,true canopy,Partially shaded,top of crown,24.7,NA,NA,MLBS.02245.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
d400be1b-e6b2-4686-8846-81bbe5d286a5,MLBS_014.basePlot.cfc,D07,MLBS,MLBS_014,distributed,deciduousForest,WGS84,37.417102,-80.557337,20.2,784.4,0.18,NEON.DOC.001024vK,2023-06-06T15:11:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvEBe5eKv2zJArRua2Bv176ED2t94vFH44k=,A00000224384,OK,gv/1/Di3XvEBe5eKv2zJArRua2Bv176ESAQzAswNwKA=,B00000086954,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,02367,NEON.PLA.D07.MLBS.02367,LITU,Liriodendron tulipifera L.,OK,true canopy,Partially shaded,top of crown,28.2,NA,NA,MLBS.02367.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
ce13d068-3250-4bd4-8896-3a24a1ae615a,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,deciduousForest,WGS84,37.372058,-80.524252,20.2,1178.5,0.33,NEON.DOC.001024vK,2023-06-06T17:44:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvGK91WgTxBVo4B/ueGdwI1iaHFMUg7ZG7c=,A00000224383,OK,gv/1/Di3XvGK91WgTxBVo4B/ueGdwI1i2KyPo/gSvS+I7Bqgfid7uQ==,B00000086963,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,01493,NEON.PLA.D07.MLBS.01493,BEAL2,Betula alleghaniensis Britton,OK,true canopy,Partially shaded,top of crown,17.6,17.7,NA,MLBS.01493.2023,medium,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
65a3d69a-e815-4399-aa7e-c2d95f16f0c9,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,deciduousForest,WGS84,37.372058,-80.524252,20.2,1178.5,0.33,NEON.DOC.001024vK,2023-06-06T17:44:00Z,2023-06-02,OK,NA,Woody individual,UAS,gv/1/Di3XvHXYHzGfvwaDDrJ/6GsbHAFmgRQ/uHhdeA=,A00000224407,OK,gv/1/Di3XvHXYHzGfvwaDDrJ/6GsbHAFtt/01kHvsuI=,B00000086952,dry ice,OK,NA,NA,NA,NA,NA,NA,Y,01528,NEON.PLA.D07.MLBS.01528,QUAL,Quercus alba L.,OK,true canopy,Partially shaded,top of crown,18.2,NA,NA,MLBS.01528.2023,high,NA,MLBS-2023-polygons,0000-0003-1944-3584,0000-0002-4414-9849,NA,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_fieldData
