dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_001,TALL_001.basePlot.bgc,M,69,2.041159420289855,11.990289855072463,10.034927536231883,0.2728405797101449,0.8034202898550724,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_002,TALL_002.basePlot.bgc,M,69,2.0321739130434784,11.98840579710145,10.25927536231884,0.2131304347826087,0.8269855072463768,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_003,TALL_003.basePlot.bgc,M,69,2.0363768115942027,11.996231884057972,10.96,0.11723188405797101,0.8964057971014493,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_004,TALL_004.basePlot.bgc,M,69,2.032608695652174,12.004202898550725,10.978260869565217,0.11595652173913043,0.8976521739130435,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_006,TALL_006.basePlot.bgc,M,69,2.041304347826087,12.0068115942029,10.991304347826087,0.11517391304347827,0.8986811594202899,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_007,TALL_007.basePlot.bgc,M,69,2.040289855072464,12.0068115942029,10.767971014492753,0.1436376811594203,0.8763768115942029,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_044,TALL_044.basePlot.bgc,M,69,2.031014492753623,12.070869565217391,10.899275362318841,0.13704347826086957,0.8833333333333333,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_047,TALL_047.basePlot.bgc,M,69,2.026666666666667,12.22144927536232,10.56463768115942,0.20491304347826086,0.8438405797101449,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_051,TALL_051.basePlot.bgc,M,69,2.035507246376812,12.086666666666666,10.624264705882354,0.17661764705882352,0.8538235294117648,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,TALL,sls_soilMoisture,2018-2024,TALL,TALL_054,TALL_054.basePlot.bgc,M,69,2.0215942028985507,12.087246376811594,10.735652173913044,0.1623913043478261,0.8657101449275363,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
