dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_001,DELA_001.basePlot.cfc,distributed,Nc+HNMhlqfsrukEqigo2UTo7Xm3Z3kHKj3RiuGt198c=,A00000459210,1,4.36,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_001,DELA_001.basePlot.cfc,distributed,Nc+HNMhlqfswEclu7m0QvvmMNlpjyCWtLW5nHgScmFE=,A00000459211,1,4.91,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_002,DELA_002.basePlot.cfc,distributed,Nc+HNMhlqfsclpnYGliH+kZuuSHT58a/gYS5R1fCE64=,A00000082001,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_002,DELA_002.basePlot.cfc,distributed,Nc+HNMhlqfsclpnYGliH+vB1RaK3LIIZjwbHMP1z2LY=,A00000082000,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_002,DELA_002.basePlot.cfc,distributed,Nc+HNMhlqfsclpnYGliH+vco6GHlI4GQey8W23WLdnI=,A00000459232,1,5.12,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_002,DELA_002.basePlot.cfc,distributed,Nc+HNMhlqftNIfUbETxC7ByEHPXns9lv6ernnUNYdCY=,A00000459236,1,4.37,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_003,DELA_003.basePlot.cfc,distributed,Nc+HNMhlqfsJ2oilDGHQVKIDRNdQo8lkhz0079vMTLQ=,A00000416259,1,5.33,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_003,DELA_003.basePlot.cfc,distributed,Nc+HNMhlqfsLn9TiKPIz/CXzSqm9Rw5mU+H5JftT3Wk=,A00000416262,1,7.53,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_003,DELA_003.basePlot.cfc,distributed,Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPON8fLCjR+BE=,A00000081981,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_003,DELA_003.basePlot.cfc,distributed,Nc+HNMhlqfspUx960THudsGJhzNp9lTyEGxDapF/DCU=,A00000081998,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_003,DELA_003.basePlot.cfc,distributed,Nc+HNMhlqfspUx960THudtz59VMWEuBlKGLd8kVeG1Y=,A00000081999,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqfs+NPALPvNDcUsyhE8scrwrBBrFDIwV3aw=,A00000459255,1,5.16,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqXY4qzY09MoN0=,A00000081979,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqft2HCS5iJxBcgBU0T3rXn1vNKFB7Y7VBsQ=,A00000459207,1,1.87,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWpb+QskA6CnM=,A00000081977,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqfvkxUUGywLecDO5AvFIffZMCoWAJqYRG1o=,A00000416260,1,4.68,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqfvzzMmbGQYGYiNjQ7g3LWP0FhtazL9ae44=,A00000416261,1,4.33,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJn9al0s1bIq3w=,A00000081978,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_004,DELA_004.basePlot.cfc,distributed,Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLeaJudwc9lP0=,A00000081980,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_005,DELA_005.basePlot.cfc,distributed,Nc+HNMhlqfsbX100HiTRYTecZhnCg0CWDUXzy0rI2I4=,A00000459219,1,4.09,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_005,DELA_005.basePlot.cfc,distributed,Nc+HNMhlqftb6R/Hv7/+7VhPM3sUiyzPsztALg+wB6U=,A00000459217,1,4.58,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_005,DELA_005.basePlot.cfc,distributed,Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=,A00000082010,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_005,DELA_005.basePlot.cfc,distributed,Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=,A00000082012,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_005,DELA_005.basePlot.cfc,distributed,Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=,A00000082011,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_008,DELA_008.basePlot.cfc,distributed,Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=,A00000082013,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_009,DELA_009.basePlot.cfc,distributed,Nc+HNMhlqfsYE7co1v1sA25DVm10gsyiju/nHRS1Trw=,A00000416258,1,6.07,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_009,DELA_009.basePlot.cfc,distributed,Nc+HNMhlqftrl3Pim12bQE4aumkzkL+NSFk5wvsYOes=,A00000459206,1,3.36,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_013,DELA_013.basePlot.cfc,distributed,Nc+HNMhlqfvh/xCC4qo8g8GV0zasx/TZoYI+wkMQvhw=,A00000459213,1,5.5,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_013,DELA_013.basePlot.cfc,distributed,Nc+HNMhlqfvto70D1CSXuYMQ7y5h+hLt/ic1UzXJA48=,A00000459253,1,3.95,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_014,DELA_014.basePlot.cfc,distributed,Nc+HNMhlqftrKBt14aYjcdU+ElZqRZsprtbViKFekkk=,A00000459229,1,5.95,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_016,DELA_016.basePlot.cfc,distributed,Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6bXUILtqX9o=,A00000082017,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_016,DELA_016.basePlot.cfc,distributed,Nc+HNMhlqfv+t8Y/nJ2SnlVLxqSp5ZzAKL6Z5wTVpnM=,A00000459231,1,3.98,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_016,DELA_016.basePlot.cfc,distributed,Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lgRy4pqupRVo=,A00000082016,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_018,DELA_018.basePlot.cfc,distributed,Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0OFgK8ecEB+NM=,NA,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_023,DELA_023.basePlot.cfc,distributed,Nc+HNMhlqfsYH5E1gRaRKDgI1R0WE8SiF+cOY1P5EBM=,A00000459230,1,4.78,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_037,DELA_037.basePlot.cfc,tower,Nc+HNMhlqfsAhFo00mW98DxiUETxOpi89aDGrmcTVb0=,A00000081974,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_037,DELA_037.basePlot.cfc,tower,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=,A00000082015,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_037,DELA_037.basePlot.cfc,tower,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNreDrZYbTy18Q=,A00000081975,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_037,DELA_037.basePlot.cfc,tower,Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrkxOdRsqUcU0=,A00000081976,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_037,DELA_037.basePlot.cfc,tower,Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=,A00000082014,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_040,DELA_040.basePlot.cfc,tower,Nc+HNMhlqftORsdkVoAXJdfG86ThqDjleuayowVWzmk=,A00000459254,1,3.39,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_040,DELA_040.basePlot.cfc,tower,Nc+HNMhlqftdBMFx/+hhUao4UCeIuu8FLEgUn7clAKc=,A00000459248,1,4.48,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_040,DELA_040.basePlot.cfc,tower,Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+oNH4do/ab9eQ=,A00000081983,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_040,DELA_040.basePlot.cfc,tower,Nc+HNMhlqfuEyRxypRJayB1W4dYx18xXQViXiQgabSc=,A00000459242,1,5.9,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_040,DELA_040.basePlot.cfc,tower,Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9MpO8+dN+5GkY=,A00000081982,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_040,DELA_040.basePlot.cfc,tower,Nc+HNMhlqfubEIJhrJbaDvwBk7D7d2V4eat5HNodbrg=,A00000459247,1,8.71,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_041,DELA_041.basePlot.cfc,tower,Nc+HNMhlqftA8wZ02/pcoYBqwLuIuMxuc1AIDZ+gcew=,A00000459227,1,7.9,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_041,DELA_041.basePlot.cfc,tower,Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=,A00000082009,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_041,DELA_041.basePlot.cfc,tower,Nc+HNMhlqfu7bd0awZynzth4e6HaFmhY+qEmmuvTfcc=,A00000416265,1,6.73,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_041,DELA_041.basePlot.cfc,tower,Nc+HNMhlqfuElt3OuXY/n0/UjYMXg263MMHShfxk7P0=,A00000082007,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_041,DELA_041.basePlot.cfc,tower,Nc+HNMhlqfuElt3OuXY/n3HhQe9RDk6SBHltA5rACno=,A00000459226,1,4.69,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_041,DELA_041.basePlot.cfc,tower,Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=,A00000082008,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_042,DELA_042.basePlot.cfc,tower,Nc+HNMhlqfsXikZFAnnYM8hoPS8Qps2BYpY2CBxRPac=,A00000082005,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_042,DELA_042.basePlot.cfc,tower,Nc+HNMhlqfvc7rqhJ/TzRk0q/+7O1lkqDkuhUiziMOI=,A00000082006,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_043,DELA_043.basePlot.cfc,tower,Nc+HNMhlqfsBaKu7Y4s0ntVUhLc8vwFH8Zo/V2H6IN4=,A00000459244,1,4.75,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_043,DELA_043.basePlot.cfc,tower,Nc+HNMhlqfuTAYt8k/2JwDbEiRyetUYVdibuUdy930s=,A00000459243,1,5.35,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_044,DELA_044.basePlot.cfc,tower,Nc+HNMhlqfs1i/4qlXddoIwx0Sl7TKmuHt+F0flBpZ0=,A00000081988,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_044,DELA_044.basePlot.cfc,tower,Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkByIISbZDOvQ=,A00000081984,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_044,DELA_044.basePlot.cfc,tower,Nc+HNMhlqfuVmfWG3sJo/4ChTahclVRNUzx1tzVVPYE=,A00000081985,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_044,DELA_044.basePlot.cfc,tower,Nc+HNMhlqfvvm02IDN9uY7o3BXor7ncY17ih6H4WN/A=,A00000081986,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_045,DELA_045.basePlot.cfc,tower,Nc+HNMhlqftWghPtZKOF2ezhNdzbsv6V5OvaXhpY/aE=,A00000459256,1,7.4,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_045,DELA_045.basePlot.cfc,tower,Nc+HNMhlqfu+8zt3KzARUnrDkFSOnJ0trugq5ReyeUY=,A00000459257,1,4.56,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_045,DELA_045.basePlot.cfc,tower,Nc+HNMhlqfvHJodjGDOGIQeAaRG8xE/R3FTS6XJeYys=,A00000459258,1,4.14,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_046,DELA_046.basePlot.cfc,tower,Nc+HNMhlqfsyCWc8FRftbFp7Hk+wo+jnhDzlCtyDlns=,A00000459249,1,3.88,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_047,DELA_047.basePlot.cfc,tower,Nc+HNMhlqfs7QigMW/z1E/Ju/Egl0++h6KS1nQpwDcE=,A00000459220,1,6.71,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_047,DELA_047.basePlot.cfc,tower,Nc+HNMhlqfsnlK4kvacq8v8IIMpzBzCah+cwhsCke2k=,A00000459216,1,4.79,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_047,DELA_047.basePlot.cfc,tower,Nc+HNMhlqftjJwO61LEm8FJELOyFS8zOFrhRv795NZc=,A00000459218,1,5.11,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_047,DELA_047.basePlot.cfc,tower,Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXojsncXbDw2/k=,A00000082019,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_047,DELA_047.basePlot.cfc,tower,Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEku2xVwGdn3gE=,A00000082018,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_048,DELA_048.basePlot.cfc,tower,Nc+HNMhlqfsiNFfObHAPr8bqo+rMSZqJIs7ft3KcKTk=,A00000459225,1,6.57,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_048,DELA_048.basePlot.cfc,tower,Nc+HNMhlqfsmv6SjHy8sZFjQaxPcO/NwWAGYujjcJag=,A00000459215,1,4.53,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_048,DELA_048.basePlot.cfc,tower,Nc+HNMhlqftxij7b/bKVs4Xc6h5oGhzzK4r842KREzs=,A00000459223,1,5.13,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_048,DELA_048.basePlot.cfc,tower,Nc+HNMhlqfvweo/y0OoGuTkJC6/Q885sOBVBhw5SkbU=,A00000459221,1,4.55,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_051,DELA_051.basePlot.cfc,tower,Nc+HNMhlqfsb94WmMdNuWIImKxZb8nNw+myuSQtbBHY=,A00000081997,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_051,DELA_051.basePlot.cfc,tower,Nc+HNMhlqfsgqmncHxB7bZrNuQB+zWH5d3l+E9EKhLs=,A00000081987,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_051,DELA_051.basePlot.cfc,tower,Nc+HNMhlqfsgqmncHxB7beQqPha9PhWR2uVC+0Fqxio=,A00000459245,1,5.88,2024,2024,gram,NA,NA
DP1.10026.001,DELA,cfc_chemistrySubsampling,"2019,2024",DELA,DELA_051,DELA_051.basePlot.cfc,tower,Nc+HNMhlqftTP2hiDURzlCzZjTts3M4XCoJkHcCKEeY=,A00000081989,1,NA,2019,2019,gram,NA,NA
