uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
4a37ffb4-c372-4b9c-8b92-676ca6747c10,SRER_019.basePlot.cfc,D14,SRER,SRER_019,distributed,jf4sOIyMYqxujHk9sjZNdcX8P69531tLMwrb0E+8ujM=,A00000279768,jf4sOIyMYqxujHk9sjZNdcX8P69531tLd7ctj10EZiQ=,A00000279961,2021-09-01T15:25:00Z,2022-01-20,N,4.2,-26.8,3.52,47.21,13.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155919Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
0e8514c3-b1a0-4e53-8645-28393a7c54bd,SRER_019.basePlot.cfc,D14,SRER,SRER_019,distributed,jf4sOIyMYqyuI7TQ4C+uv/PQnYhzI1XRykE0SEt6oTA=,A00000279772,jf4sOIyMYqyuI7TQ4C+uv/PQnYhzI1XR7XRDxHdYvJs=,A00000279978,2021-09-01T16:05:00Z,2022-01-20,N,5.2,-27.5,3.6,48.64,13.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155919Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
3414fcb5-aef8-4e1b-96cf-28c54e8d10e9,SRER_008.basePlot.cfc,D14,SRER,SRER_008,distributed,jf4sOIyMYqwudtGavobZ/xMvypeVGPlW15O6jr/KH+s=,NA,jf4sOIyMYqwudtGavobZ/xMvypeVGPlWpLrhhbCtK1w=,A00000280100,2021-09-01T17:22:00Z,2022-01-20,N,3.3,-20.3,1.54,45.08,29.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155919Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
a15af1a2-c225-4ed8-90c8-1726632beaa2,SRER_052.basePlot.cfc,D14,SRER,SRER_052,tower,jf4sOIyMYqznwapiSGD7Ia6LbuQQRYHbV/PsiDWJ2iY=,NA,jf4sOIyMYqznwapiSGD7Ia6LbuQQRYHbmscEnuqXXzk=,A00000279963,2021-09-01T18:25:00Z,2022-01-20,N,4.7,-26.3,3.25,49.77,15.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155919Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
1eb05693-1dc6-4406-832b-56e796588ed9,SRER_014.basePlot.cfc,D14,SRER,SRER_014,distributed,jf4sOIyMYqzNma/fY6jWP0drjXHsDtINsjPntu913Jw=,A00000280141,jf4sOIyMYqzNma/fY6jWP0drjXHsDtINs1Z52kxg7oY=,A00000280264,2021-09-02T18:00:00Z,2022-01-20,N,3.1,-14.5,1.03,44.41,43.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155919Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
0b30a167-c3bc-4c0b-bbef-d51e3f93a163,SRER_047.basePlot.cfc,D14,SRER,SRER_047,tower,jf4sOIyMYqw268AUri/Z9VaZEjBaK/TpFenw1hIgzeg=,A00000279758,jf4sOIyMYqw268AUri/Z9VaZEjBaK/TpQarXVhuOPw4=,A00000279968,2021-08-17T15:22:00Z,2022-01-20,N,5.3,-27.9,3.06,48.41,15.8,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
26d54423-4c1a-4e9b-ab78-d04132860e5b,SRER_047.basePlot.cfc,D14,SRER,SRER_047,tower,jf4sOIyMYqw268AUri/Z9XMKUwNVTYyJB6Ci1OTBR5A=,A00000279759,jf4sOIyMYqw268AUri/Z9XMKUwNVTYyJmc6Pv7Rl8ZU=,A00000279970,2021-08-17T16:46:00Z,2022-01-20,N,4.2,-28.6,3.33,48.67,14.6,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
a848562a-3179-4157-a06b-92bdd49e14c2,SRER_045.basePlot.cfc,D14,SRER,SRER_045,tower,jf4sOIyMYqxBbpNkmDSys/+giwkirbfKwrr/J7eB5Jk=,A00000279766,jf4sOIyMYqxBbpNkmDSys/+giwkirbfKAhqL9ZTpFcU=,A00000279923,2021-08-17T17:46:00Z,2022-01-20,N,3.2,-30.5,3.04,46.43,15.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
9d83f9c3-8677-45eb-b3c8-b35885f2afd7,SRER_058.basePlot.cfc,D14,SRER,SRER_058,tower,jf4sOIyMYqwbEPKhqIXrvHGfy5FxTMS8uiq/gpGl+os=,A00000279896,jf4sOIyMYqwbEPKhqIXrvHGfy5FxTMS8wAS2H+V7GAg=,A00000279922,2021-08-17T18:24:00Z,2022-01-20,N,1.1,-28.4,2.93,44.74,15.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
b5a5a905-43df-4de4-97b5-4eed4d8be3ab,SRER_002.basePlot.cfc,D14,SRER,SRER_002,distributed,jf4sOIyMYqxbxXm4XPGCewWwvP5TuojKaggPobynB6Q=,A00000279747,jf4sOIyMYqxbxXm4XPGCewWwvP5TuojK//wjXzJHoxc=,A00000279953,2021-08-18T16:14:00Z,2022-01-20,N,2.7,-27.6,3.84,48.74,12.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,SRER,2021,cfc_carbonNitrogen
