dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_001,STEI_001.basePlot.bgc,distributed,3,4.466666666666667,-25.866666666666667,0.38666666666666666,4.866666666666667,12.5,1.3333333333333333,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_002,STEI_002.basePlot.bgc,distributed,3,5.166666666666667,-25.8,0.15666666666666668,1.8666666666666665,11.933333333333334,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_003,STEI_003.basePlot.bgc,distributed,2,2.95,-27,0.175,2.44,14,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_004,STEI_004.basePlot.bgc,distributed,3,2.966666666666667,-26.766666666666666,0.24666666666666667,3.4066666666666667,13.7,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_008,STEI_008.basePlot.bgc,distributed,3,3.6666666666666665,-26.366666666666667,0.23333333333333334,3.68,15.666666666666668,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_021,STEI_021.basePlot.bgc,distributed,3,1.5333333333333334,-26.2,1.65,29.973333333333333,18.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_047,STEI_047.basePlot.bgc,tower,3,2.9333333333333336,-26.53333333333333,0.2,2.8466666666666667,13.833333333333334,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_053,STEI_053.basePlot.bgc,tower,3,3.8666666666666667,-26.166666666666668,0.22666666666666666,3.85,17.866666666666667,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_059,STEI_059.basePlot.bgc,tower,4,2.65,-26.8,0.21750000000000003,4.2,18.95,1.25,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,STEI,sls_soilChemistry,2018-2024,STEI,STEI_060,STEI_060.basePlot.bgc,tower,3,1.6,-27.266666666666666,0.6266666666666667,15.700000000000001,24.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
