uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
bf7a4299-bac2-4bef-850b-fd39e4eca0fc,OAES_023.basePlot.cfc,D11,OAES,OAES_023,distributed,FMBHGf4LMbr6rZ9B+eO741CoJlm/hUlnttI/wvynGVE=,A00000278191,2023-05-16T15:53:00Z,2023-05-22T19:18:00Z,2023-06-08T16:58:00Z,samples held longer than 5 days before processing,FMBHGf4LMbr6rZ9B+eO741CoJlm/hUlnT4vpwezuGE8=,A00000419078,FMBHGf4LMbr6rZ9B+eO741CoJlm/hUlnYUdZHV2yxbc=,A00000419077,FMBHGf4LMbr6rZ9B+eO741CoJlm/hUln6hi2vPdgtxI=,A00000419076,4.59,NA,0000-0002-0594-4276,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
70320d78-35bc-4699-bc63-302e55b61501,OAES_001.basePlot.cfc,D11,OAES,OAES_001,distributed,FMBHGf4LMbqjM3bSBZzLqcl5ecq2XcIk4AxZiDhVyVE=,A00000278175,2023-05-16T16:12:00Z,2023-05-22T19:35:00Z,2023-06-08T17:13:00Z,samples held longer than 5 days before processing,FMBHGf4LMbqjM3bSBZzLqcl5ecq2XcIkSOP0czP8V8w=,A00000419037,FMBHGf4LMbqjM3bSBZzLqcl5ecq2XcIktH2o39zIzHQ=,A00000419031,FMBHGf4LMbqjM3bSBZzLqcl5ecq2XcIkBmdj7WwWQo0=,A00000419032,4.9,NA,0009-0006-9838-9190,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
38098b15-c9df-44ba-99a1-6cb10fdfb193,OAES_045.basePlot.cfc,D11,OAES,OAES_045,tower,FMBHGf4LMbpho23rkrGWbhDsL4f32Tf0KlRAUwddPmE=,A00000278178,2023-05-16T17:01:00Z,2023-05-22T19:16:00Z,2023-06-08T16:51:00Z,samples held longer than 5 days before processing,FMBHGf4LMbpho23rkrGWbhDsL4f32Tf0jKVLwVNjIyg=,A00000419087,FMBHGf4LMbpho23rkrGWbhDsL4f32Tf0TV6KAgY54Yo=,A00000419088,FMBHGf4LMbpho23rkrGWbhDsL4f32Tf01XJEOMvJH9Q=,A00000419089,4.68,NA,0000-0002-0594-4276,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
ba6c3d35-b015-4263-8fc1-8d27c349d925,OAES_042.basePlot.cfc,D11,OAES,OAES_042,tower,FMBHGf4LMbqK89AxLC8t91DZ30qW9Ill2bZWuenBkDQ=,A00000278173,2023-05-16T17:53:00Z,2023-05-22T19:36:00Z,2023-06-08T16:47:00Z,samples held longer than 5 days before processing,FMBHGf4LMbqK89AxLC8t91DZ30qW9Ill5rrgGrcG5po=,A00000419075,FMBHGf4LMbqK89AxLC8t91DZ30qW9IllxfGQQvXltlo=,A00000419074,FMBHGf4LMbqK89AxLC8t91DZ30qW9IllpVO0xPHfsWk=,A00000419073,5.81,NA,0009-0006-9838-9190,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
8bb39d39-6085-40b4-ac61-ed1f78b0a5ec,OAES_013.basePlot.cfc,D11,OAES,OAES_013,distributed,FMBHGf4LMboW9PoMfswyJnl3xA8zFb8HGnFU/h/ktSU=,A00000278192,2023-05-16T18:13:00Z,2023-05-22T18:37:00Z,2023-06-08T16:54:00Z,samples held longer than 5 days before processing,FMBHGf4LMboW9PoMfswyJnl3xA8zFb8H3WAK82mpRuA=,A00000419055,FMBHGf4LMboW9PoMfswyJnl3xA8zFb8HJReeFHHaz88=,A00000419054,FMBHGf4LMboW9PoMfswyJnl3xA8zFb8HocY1JGNhYcQ=,A00000419053,6.02,NA,0000-0002-0594-4276,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
c364dcc0-d6b6-42ed-9ca3-befc9e0ce186,OAES_004.basePlot.cfc,D11,OAES,OAES_004,distributed,FMBHGf4LMbooZn1DKnlvnv7CY893AQH/gmwD4X9UvLc=,A00000418567,2023-05-30T19:11:00Z,2023-06-01T19:43:00Z,2023-06-08T16:32:00Z,OK,FMBHGf4LMbooZn1DKnlvnv7CY893AQH/Y/RdCedFUZo=,A00000419040,FMBHGf4LMbooZn1DKnlvnv7CY893AQH/YbSiyjnZfp0=,A00000419041,FMBHGf4LMbooZn1DKnlvnv7CY893AQH/3iq5/AoYFbo=,A00000419042,4.89,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
3515e2c1-89f1-4129-9c6e-6f5501e85beb,OAES_010.basePlot.cfc,D11,OAES,OAES_010,distributed,FMBHGf4LMbqufCMWfCd4wLKcvf0yZiGbnqFLWGzGGDQ=,A00000418587,2023-05-30T19:13:00Z,2023-06-01T19:43:00Z,2023-06-08T16:34:00Z,OK,FMBHGf4LMbqufCMWfCd4wLKcvf0yZiGb1CYXluoQfoE=,A00000419064,FMBHGf4LMbqufCMWfCd4wLKcvf0yZiGbRf1KnO4sj6I=,A00000419063,FMBHGf4LMbqufCMWfCd4wLKcvf0yZiGbF0Y5d86eSG8=,A00000419062,6.12,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
c76107bd-3a06-4f30-aff3-a4246b0cb7fe,OAES_021.basePlot.cfc,D11,OAES,OAES_021,distributed,FMBHGf4LMboVazvuHS4EO141Q+VTEya1aUGWsf883xE=,A00000418569,2023-05-30T19:31:00Z,2023-06-01T19:43:00Z,2023-06-08T16:28:00Z,OK,FMBHGf4LMboVazvuHS4EO141Q+VTEya1FxlfwX9MT/0=,A00000419084,FMBHGf4LMboVazvuHS4EO141Q+VTEya1PsK0fVi+bTA=,A00000419083,FMBHGf4LMboVazvuHS4EO141Q+VTEya1OyhNCOkqzrc=,A00000419082,5.84,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
91cf041f-4368-43ce-83a2-d2f127f4b706,OAES_022.basePlot.cfc,D11,OAES,OAES_022,distributed,FMBHGf4LMboiZ4lx6hHGbohSuFhPkIbFT1TmAg+Iwqg=,A00000418586,2023-05-30T20:17:00Z,2023-06-01T19:43:00Z,2023-06-08T16:01:00Z,OK,FMBHGf4LMboiZ4lx6hHGbohSuFhPkIbFBeTr52SaZaM=,A00000419081,FMBHGf4LMboiZ4lx6hHGbohSuFhPkIbFjoawVHuSHIM=,A00000419080,FMBHGf4LMboiZ4lx6hHGbohSuFhPkIbFs+RhawFt5HI=,A00000419079,6.86,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
6ca557f1-b84a-4a9b-aa05-59c699aad8bc,OAES_003.basePlot.cfc,D11,OAES,OAES_003,distributed,FMBHGf4LMbr/iZqPA1nZwlc4wzl8os3K5VRufjWu4g8=,A00000418568,2023-05-30T20:21:00Z,2023-06-01T19:43:00Z,2023-06-08T16:34:00Z,OK,FMBHGf4LMbr/iZqPA1nZwlc4wzl8os3KDp27ToetDyQ=,A00000419036,FMBHGf4LMbr/iZqPA1nZwlc4wzl8os3KjbAWeqwOSmE=,A00000419038,FMBHGf4LMbr/iZqPA1nZwlc4wzl8os3KoHHF6KswuX0=,A00000419039,6.07,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
59f8d7f5-5675-4731-b26d-219f9fcccc85,OAES_008.basePlot.cfc,D11,OAES,OAES_008,distributed,FMBHGf4LMbrwg/VBYHBl+av7exKxgQ2r4n+lyATdOEE=,A00000418584,2023-05-30T21:59:00Z,2023-06-01T19:43:00Z,2023-06-08T16:44:00Z,OK,FMBHGf4LMbrwg/VBYHBl+av7exKxgQ2rNJaiwa0xuEQ=,A00000419051,FMBHGf4LMbrwg/VBYHBl+av7exKxgQ2rjUfDE1bBhzs=,A00000419052,FMBHGf4LMbrwg/VBYHBl+av7exKxgQ2r32XH+WxSJcI=,A00000419068,5.92,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
5120d405-d894-435c-9ec1-da439a98183b,OAES_006.basePlot.cfc,D11,OAES,OAES_006,distributed,FMBHGf4LMbpQ5b950gWNHV98vGpAeehZ68I+R9Qyy7E=,A00000418600,2023-05-31T16:18:00Z,2023-06-01T19:43:00Z,2023-06-08T16:26:00Z,OK,FMBHGf4LMbpQ5b950gWNHV98vGpAeehZOZrY2ppaPIg=,A00000419046,FMBHGf4LMbpQ5b950gWNHV98vGpAeehZGmM45bkfT1k=,A00000419090,FMBHGf4LMbpQ5b950gWNHV98vGpAeehZ5jsG9WeclOY=,A00000419047,4.5,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
1ddbb830-ab67-4599-ba86-0cc49a897d3b,OAES_009.basePlot.cfc,D11,OAES,OAES_009,distributed,FMBHGf4LMbrkRmoQDOb9Fzymp2rYxZ/ynB19rV/L5ZM=,A00000418601,2023-05-31T17:02:00Z,2023-06-01T19:43:00Z,2023-06-08T17:05:00Z,OK,FMBHGf4LMbrkRmoQDOb9Fzymp2rYxZ/y2xFJniXxV30=,A00000419067,FMBHGf4LMbrkRmoQDOb9Fzymp2rYxZ/yGRp6Al3V+Zo=,A00000419066,FMBHGf4LMbrkRmoQDOb9Fzymp2rYxZ/yWxXeke4hIfM=,A00000419065,5.78,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
bc1814b3-fa43-4cfa-b46e-21b1ef29837f,OAES_044.basePlot.cfc,D11,OAES,OAES_044,tower,FMBHGf4LMbpwvXHpAloAWHcgM6FKfuctse4giMtuc5k=,A00000418572,2023-05-31T17:10:00Z,2023-06-01T19:43:00Z,2023-06-08T16:42:00Z,OK,FMBHGf4LMbpwvXHpAloAWHcgM6FKfuctMVXgAZHpdlM=,A00000419069,FMBHGf4LMbpwvXHpAloAWHcgM6FKfuct3VvVn+3yRUw=,A00000419085,FMBHGf4LMbpwvXHpAloAWHcgM6FKfuctiMKEORhndV8=,A00000419086,5.97,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
1dc6c275-c0e8-4207-9c84-23b5b543d8b6,OAES_002.basePlot.cfc,D11,OAES,OAES_002,distributed,FMBHGf4LMbqGDrWwWFunGKJhdGozIugnHa/JLvZWDjs=,A00000418599,2023-05-31T17:57:00Z,2023-06-01T19:43:00Z,2023-06-08T17:02:00Z,OK,FMBHGf4LMbqGDrWwWFunGKJhdGozIugnf53pWT1Ez08=,A00000419033,FMBHGf4LMbqGDrWwWFunGKJhdGozIugnakLwj0GoSxY=,A00000419034,FMBHGf4LMbqGDrWwWFunGKJhdGozIugnEf07hr/zhB0=,A00000419035,5.54,NA,0000-0001-5569-8352,NA,NA,20260106T155652Z,RELEASE-2026,DP1.10026.001,OAES,2023,cfc_chemistrySubsampling
