dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKY+Eo+k1qksOIA1xJ1EmHN348MJHpkneCs=,A00000431397,1,-1.4,-30.4,4.61,51.09,11.1,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKZ4OUls7JENbxFm7ouhSBI4QrK+r3VWv3U=,A00000100413,1,-1.1,-31,1.95,47.4,24.3,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKarS7f4SCX5HZ2lqLR+br0fl/rQkv1BByE=,A00000433180,1,-3,-29.5,2.65,50.88,19.2,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKarS7f4SCX5HZPalJChUODfK+bv2RaTHvE=,A00000100427,2,-3,-31.55,2.9050000000000002,48.1,16.549999999999997,1.5,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKarS7f4SCX5HaDez9hoK2LZyeAyR1L4nR4=,A00000100428,1,-3,-33.3,2.91,48.4,16.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKbYHKIT5J66sEtl1dxRSPgdKZ3RH4VpQC8=,A00000100421,1,-4,-31,1.2,48,39.9,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKbYHKIT5J66sGFjTZ64bwNaU6TsR37rPIo=,A00000431394,1,-3.7,-28.5,1.04,50.98,49.1,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_002,BONA_002.basePlot.cfc,distributed,7uHsYbyZiKbYHKIT5J66sJo290vFPfedeMYJE1irvss=,A00000100422,1,-3.5,-30.8,1.31,47.8,36.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_005,BONA_005.basePlot.cfc,distributed,7uHsYbyZiKa9NERgjfg9xZVzJ7PKFusAD6XysUzP/Yg=,A00000431402,1,-0.9,-28.5,1.94,50.56,26.1,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_005,BONA_005.basePlot.cfc,distributed,7uHsYbyZiKaKjW+xxyJ2TLVzY3Vx/v/Nv+mZS1PM5BQ=,A00000433204,1,-1.3,-27.2,3.83,51.03,13.3,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_005,BONA_005.basePlot.cfc,distributed,7uHsYbyZiKaOGk8Lt1Vv9MLTrTgbNUzTB9K5tKFt94k=,A00000431398,1,-0.1,-30.6,4.81,50.81,10.6,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKYnncbjdGwQegWUlOkXFblf9lH1XUam9dU=,A00000100414,1,-2.4,-32.1,1.28,48.5,38,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKYnncbjdGwQehbvmdZ5gnSDi2SvCncT2t8=,A00000100415,1,-3.1,-30.8,1.18,48.2,40.8,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKYnncbjdGwQeugp+j/roHtfsNCYDVt7+Jg=,A00000100403,1,-2.9,-33.3,3.12,48.3,15.5,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKZUjwzilf1/VBW828QXOSz7RshVpAIXr6Y=,A00000100401,1,-1.5,-33,2.48,48.4,19.5,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKZUjwzilf1/VJgDS6+DOMZ9Xyusi2jCBqE=,A00000100402,1,-2.1,-33.2,2.1,47.3,22.5,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKbWqMkVU4YOKBModYSDPO48liE0zGJS60g=,A00000100417,1,-3.1,-32.1,1.25,48.1,38.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_008,BONA_008.basePlot.cfc,distributed,7uHsYbyZiKbWqMkVU4YOKLZHp5VkXXKFXott6tmBMdc=,A00000431395,1,-1,-30.7,4.76,49.75,10.5,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_009,BONA_009.basePlot.cfc,distributed,7uHsYbyZiKYpIqVBjn617HtT0zdJWFRYZJtUNsLPdhs=,A00000100429,1,-2.2,-32.6,2.16,48.6,22.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_010,BONA_010.basePlot.cfc,distributed,7uHsYbyZiKY9g14PiBzy5QKdPQ6R/3QPYo2eg8ptjAE=,A00000433190,1,5.1,-29,2.04,52.28,25.6,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_014,BONA_014.basePlot.cfc,distributed,7uHsYbyZiKYn+mEdSQ2t5P0WBBNIHkMNxCSEIR76y0I=,A00000433212,1,1.9,-29.4,2.89,51.23,17.7,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_014,BONA_014.basePlot.cfc,distributed,7uHsYbyZiKZb6ciJ6nNWnj8vZDk4MRMu44ZB1JyKU1A=,A00000433196,1,-2,-29,2.14,50.47,23.6,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BONA,cfc_carbonNitrogen,"2019,2024",BONA,BONA_014,BONA_014.basePlot.cfc,distributed,7uHsYbyZiKaeW1KC9Svsz9lPGkHjtdytOwUmYedbWiI=,A00000431401,1,-4.1,-28.1,0.94,50.05,53.3,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
