uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
3e1b353e-61af-4ed4-b6bd-81233431dfb9,D07,ORNL,ORNL_004,ORNL_004.basePlot.bgc,2023-06-28T12:36:00Z,2023-06-28T13:22:00Z,ORNL.peakGreenness.2023,NEON.DOC.014048vO,ORNL_004-O-39-20230628|ORNL_004-O-21-20230628,ORNL_004-O-20230628-COMP,B00000086760,OK,NA,0000-0003-1476-1962,NA,NA,20251217T194024Z,RELEASE-2026,DP1.10086.001,ORNL,2023,sls_metagenomicsPooling
