uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
5c9b89c8-1af9-45df-9e1a-5b424413533d,2025-01-15,UNDE_043.basePlot.bgc,D05,UNDE,UNDE_043,tower,2024-07-18T19:15:00Z,2024-07-18T19:15:00Z,UNDE_043-M-41-20240718,A00000415421,UNDE_043-M-41-20240718-CN,A00000455788,soil,N,N,3.5,-26.3,0.12,2.08,17.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193609Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilChemistry
54c78a17-0c3f-4485-bfd3-b8f14e411c88,2025-01-15,UNDE_043.basePlot.bgc,D05,UNDE,UNDE_043,tower,2024-07-18T19:55:00Z,2024-07-18T19:55:00Z,UNDE_043-M-23-20240718,A00000415416,UNDE_043-M-23-20240718-CN,A00000455812,soil,N,N,5.5,-26.3,0.12,2.66,22.6,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193609Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilChemistry
e5d2d344-2a18-4825-b373-c09cecf57762,2025-01-15,UNDE_043.basePlot.bgc,D05,UNDE,UNDE_043,tower,2024-07-18T20:28:00Z,2024-07-18T20:28:00Z,UNDE_043-M-21-20240718,A00000415417,UNDE_043-M-21-20240718-CN,A00000455805,soil,N,N,3.5,-25.9,0.16,4.98,31.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193609Z,RELEASE-2026,DP1.10086.001,UNDE,2024,sls_soilChemistry
