uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
5855d8c5-e16a-4c6a-887f-6e350113d684,KONA_005.basePlot.cfc,D06,KONA,KONA_005,distributed,TZWCJg6TW/3idmzY1w4ETTmwxela1Mx1Joj5RKYA0Zo=,A00000439198,TZWCJg6TW/3idmzY1w4ETTmwxela1Mx1apqSHNhraJU=,A00000439307,2024-06-10T14:27:00Z,2024-08-27,1,0.464,2.45,26.02,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
7427a459-7a88-4f2e-adba-511643695bba,KONA_007.basePlot.cfc,D06,KONA,KONA_007,distributed,TZWCJg6TW/3fGyqt6SsAY/oBBixjZnxpdNvIsXRuHno=,A00000439230,TZWCJg6TW/3fGyqt6SsAY/oBBixjZnxpBasbsY1Imj4=,A00000439287,2024-06-10T16:02:00Z,2024-08-27,1,0.472,1.77,25.01,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
2dd351e3-eedf-4807-8816-58789371a390,KONA_008.basePlot.cfc,D06,KONA,KONA_008,distributed,TZWCJg6TW/3ICFJHpBUFCtD8l1XOafpFxXIOkR/IvJQ=,A00000439246,TZWCJg6TW/3ICFJHpBUFCtD8l1XOafpFkdEu9oH9REc=,A00000439305,2024-06-10T16:09:00Z,2024-08-27,1,0.496,1.75,25.47,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
01111638-f64d-4567-8773-fcf6c93f4507,KONA_014.basePlot.cfc,D06,KONA,KONA_014,distributed,TZWCJg6TW/2hsJpE41QXLOvh0ZlGGpVt+ZznMPv86K0=,A00000439247,TZWCJg6TW/2hsJpE41QXLOvh0ZlGGpVtrVAsxnxBHOY=,A00000439292,2024-06-10T17:09:00Z,2024-08-27,1,0.492,1.75,24.45,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
83ec108c-5109-48da-8ba2-13cc7816b314,KONA_054.basePlot.cfc,D06,KONA,KONA_054,tower,TZWCJg6TW/3j2JVfzUwnO0Wsv3srzA2yy1nJgT+zZPw=,A00000439181,TZWCJg6TW/3j2JVfzUwnO0Wsv3srzA2yvgwd8BhoeJo=,A00000439296,2024-06-10T18:30:00Z,2024-08-27,1,0.48,6.28,27.99,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
0e1b0565-763d-4d28-ba65-4a005a7bedd4,KONA_003.basePlot.cfc,D06,KONA,KONA_003,distributed,TZWCJg6TW/0O1vZb8ajk4h1q27TQukgsvu+e00GzxeM=,A00000439166,TZWCJg6TW/0O1vZb8ajk4h1q27TQukgssnyjXRv2+YQ=,A00000439284,2024-06-10T18:46:00Z,2024-08-27,1,0.494,1.79,24.83,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
4d1d5be8-dc1d-4aed-85ab-1ed0923656e3,KONA_059.basePlot.cfc,D06,KONA,KONA_059,tower,TZWCJg6TW/2aUrY4sjyu2yJNLj7TgUUOCGknEfUCET0=,A00000439245,TZWCJg6TW/2aUrY4sjyu2yJNLj7TgUUOaJv5bfZ2WTQ=,A00000439295,2024-06-10T19:07:00Z,2024-08-27,1,0.471,5.48,30.18,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
42413c1e-884d-4bca-b3c5-4c09244455e5,KONA_057.basePlot.cfc,D06,KONA,KONA_057,tower,TZWCJg6TW/356GlN7ArTCsbxD+5w5VW3POsni39BynA=,A00000439229,TZWCJg6TW/356GlN7ArTCsbxD+5w5VW3kYMG/w0OQXY=,A00000439299,2024-06-10T20:00:00Z,2024-08-27,1,0.487,5.64,27.97,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
021ed1de-af2b-4b73-a82c-0252e03e2333,KONA_048.basePlot.cfc,D06,KONA,KONA_048,tower,TZWCJg6TW/1uft3A2+k7nVB7uTZK0LcyVTfPnWnlBMU=,A00000439165,TZWCJg6TW/1uft3A2+k7nVB7uTZK0Lcy2N3JNmHsVso=,A00000439303,2024-06-10T20:35:00Z,2024-08-27,1,0.496,5.64,30.33,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
fa559ec4-bf5a-4dc2-9739-2c094a4590e1,KONA_016.basePlot.cfc,D06,KONA,KONA_016,distributed,TZWCJg6TW/1KTUMBDF+NfoaW2jSCMeiFjfl04uVdgnY=,A00000439184,TZWCJg6TW/1KTUMBDF+NfoaW2jSCMeiF1ICWWvT3EeE=,A00000439281,2024-06-12T14:12:00Z,2024-08-27,1,0.504,1.94,26.59,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154733Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
bb5415f7-597c-4a7c-8b6c-47dac7b2f861,KONA_002.basePlot.cfc,D06,KONA,KONA_002,distributed,TZWCJg6TW/39VzReYR6TWx9u6oxo8XsfAIafdYNJr4c=,A00000439213,TZWCJg6TW/39VzReYR6TWx9u6oxo8Xsfx/b1QK4m6QU=,A00000440349,2024-09-09T14:18:00Z,2024-12-05,1,0.479,5.53,20.75,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
1cd79371-1e18-4090-80b2-c8628993ae74,KONA_012.basePlot.cfc,D06,KONA,KONA_012,distributed,TZWCJg6TW/22jRHTvKTXVix3C/PZ5gZJFo9FfhQNDQo=,A00000439215,TZWCJg6TW/22jRHTvKTXVix3C/PZ5gZJHdc7WIrX6aE=,A00000440322,2024-09-09T15:34:00Z,2024-12-05,1,0.459,4.71,27.52,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
a47900a4-b2b1-49e5-bb9b-9ffe982f64ec,KONA_004.basePlot.cfc,D06,KONA,KONA_004,distributed,TZWCJg6TW/2mzTqeqoMD0XmQKRu6lqKOFFjkal/FHMk=,A00000439182,TZWCJg6TW/2mzTqeqoMD0XmQKRu6lqKO/zWEyPozjnE=,A00000440340,2024-09-09T17:33:00Z,2024-12-05,1,0.462,3.55,25.52,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
ecd8a3d2-1171-428f-afb0-cc8694d4e9d4,KONA_010.basePlot.cfc,D06,KONA,KONA_010,distributed,TZWCJg6TW/0WOJMYw3mN/WhKhliyMCfHC6MNjDzbrvM=,A00000439183,TZWCJg6TW/0WOJMYw3mN/WhKhliyMCfHq//UUa79Yrg=,A00000440343,2024-09-09T18:11:00Z,2024-12-05,1,0.478,3.98,26.35,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
8b4e90d4-e5a1-4d14-a445-dff4b31d4579,KONA_013.basePlot.cfc,D06,KONA,KONA_013,distributed,TZWCJg6TW/37QeeuQEsmIXBiXTgWJQ6sZQgKgAyOolM=,A00000439231,TZWCJg6TW/37QeeuQEsmIXBiXTgWJQ6s30qrWxqAdXw=,A00000440334,2024-09-09T19:18:00Z,2024-12-05,1,0.49,4.53,27.43,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
b3e2ce3f-f914-4e59-945f-3b4f53211f33,KONA_006.basePlot.cfc,D06,KONA,KONA_006,distributed,TZWCJg6TW/3WdFY5NZoci9kqUZQb5DrPSIZ0L/NSxTQ=,A00000439214,TZWCJg6TW/3WdFY5NZoci9kqUZQb5DrPZ9eQ1Jp2aSQ=,A00000440346,2024-09-09T20:20:00Z,2024-12-05,1,0.467,2.57,26.46,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
d5f3c51f-50d7-49ce-9623-50a0e4f02707,KONA_009.basePlot.cfc,D06,KONA,KONA_009,distributed,TZWCJg6TW/0Hb1N/fqyIGVF80/n6tJGWqU5SwCH3cas=,A00000439167,TZWCJg6TW/0Hb1N/fqyIGVF80/n6tJGWpiTxSb3JXxE=,A00000440328,2024-09-09T21:00:00Z,2024-12-05,1,0.468,6.03,22.99,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
0b8860c0-e671-477b-9a49-4ea29ed7790c,KONA_011.basePlot.cfc,D06,KONA,KONA_011,distributed,TZWCJg6TW/2BnTYKdnfS0acrtfcH+mboEVqNvoVxPro=,A00000439199,TZWCJg6TW/2BnTYKdnfS0acrtfcH+mbozqV5XHOK7eQ=,A00000440337,2024-09-10T13:35:00Z,2024-12-05,1,0.474,5.57,21.33,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
2f55cf56-e0d5-4717-a5dd-593acfda25ac,KONA_001.basePlot.cfc,D06,KONA,KONA_001,distributed,TZWCJg6TW/2miF44AOhgm42nnCBdulELqc1FOBQ7Oh4=,A00000439197,TZWCJg6TW/2miF44AOhgm42nnCBdulELnyEBg/1wkyE=,A00000440325,2024-09-10T14:31:00Z,2024-12-05,1,0.468,6.41,24.93,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
f108ba63-449c-434d-9e93-6119b503602b,KONA_015.basePlot.cfc,D06,KONA,KONA_015,distributed,TZWCJg6TW/1/UAda/Rvl8EdyC06SDFk9qJZa+Xcp+Fk=,A00000439168,TZWCJg6TW/1/UAda/Rvl8EdyC06SDFk9DrkE1gTc5To=,A00000440331,2024-09-10T15:16:00Z,2024-12-05,1,0.481,6.23,23.58,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154939Z,RELEASE-2026,DP1.10026.001,KONA,2024,cfc_lignin
