dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m6Uko8mmLnRLMW0zsGcpJyhpdBpQqadwfw=,A00000036280,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m7UxNc1O0EaFIDc4tQvI2CVbVsFKRO3KME=,A00000036281,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m7ty1Gkab+ZY00VA59qGbr4PRTWfWYYZ6I=,A00000036279,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m4tTAe2+CJgGXtEpHohV4nAJCpzy8eNCJg=,A00000177537,1,5,2023,2023,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m4tTAe2+CJgGYqFyN3CCnYNY3X1LSs1ruE=,A00000036282,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5MNgbUSKpAQ1Kkb6l+V4e8s6Pd+rAg1t8=,A00000036286,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5qCKSb7jUpUi/OBIYRg2l6Oi+7rn9ugUk=,A00000177473,1,9.67,2023,2023,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5qCKSb7jUpUiMKU7lccIjsxbZEjPzyt1I=,A00000036283,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m6MBmqpjmivEzFA1fJDyxdhN1exN5ArePM=,A00000177489,1,7.2,2023,2023,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m7+R7zT1LjH6sVze88sGItjLBN3GIguWMw=,A00000036285,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m7+R7zT1LjH6tqN+/tYvRa7UYAGWtOnNL0=,A00000177553,1,7.26,2023,2023,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_003,DSNY_003.basePlot.cfc,distributed,k7LBIL3J5m5Kz03oDnJCcGNTqvLm3gZXk1Yw4lLqFco=,A00000177506,1,3.88,2023,2023,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_003,DSNY_003.basePlot.cfc,distributed,k7LBIL3J5m5a+0yIsYPsCJjKA9DaLg76gmql0IVz4Ec=,A00000177554,1,9.92,2023,2023,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_003,DSNY_003.basePlot.cfc,distributed,k7LBIL3J5m5a+0yIsYPsCO3IsBsDE1VxmEESr8mXmZ8=,A00000036288,1,NA,2018,2018,gram,NA,NA
DP1.10026.001,DSNY,cfc_chemistrySubsampling,"2018,2023",DSNY,DSNY_003,DSNY_003.basePlot.cfc,distributed,k7LBIL3J5m5b4Fqz/hgXIet8PBWC9+Rwj3YMmtV0Tzs=,A00000036290,1,NA,2018,2018,gram,NA,NA
