dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m6Uko8mmLnRLMW0zsGcpJyhpdBpQqadwfw=,A00000036280,1,1,0.55,19.53,40.87,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m7UxNc1O0EaFIDc4tQvI2CVbVsFKRO3KME=,A00000036281,1,1,0.526,32.44,26.7,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m7ty1Gkab+ZY00VA59qGbr4PRTWfWYYZ6I=,A00000036279,1,1,0.494,22.94,28.56,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m4tTAe2+CJgGXtEpHohV4nAJCpzy8eNCJg=,A00000177537,1,1,0.468,12.22,10.37,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m4tTAe2+CJgGYqFyN3CCnYNY3X1LSs1ruE=,A00000036282,1,1,0.517,14.3,16.73,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5MNgbUSKpAQ1Kkb6l+V4e8s6Pd+rAg1t8=,A00000036286,1,1,0.513,13.6,37.74,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5qCKSb7jUpUi/OBIYRg2l6Oi+7rn9ugUk=,A00000177473,1,1,0.464,13.59,30.32,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5qCKSb7jUpUiMKU7lccIjsxbZEjPzyt1I=,A00000036283,1,1,0.485,17.29,37.66,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m6MBmqpjmivEzFA1fJDyxdhN1exN5ArePM=,A00000177489,1,1,0.47,16.21,34.66,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m7+R7zT1LjH6sVze88sGItjLBN3GIguWMw=,A00000036285,2,1.5,0.515,19.97,27.08,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m7+R7zT1LjH6tqN+/tYvRa7UYAGWtOnNL0=,A00000177553,1,1,0.492,12.31,15.95,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_003,DSNY_003.basePlot.cfc,distributed,k7LBIL3J5m5Kz03oDnJCcGNTqvLm3gZXk1Yw4lLqFco=,A00000177506,1,1,0.482,17.51,13.22,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_003,DSNY_003.basePlot.cfc,distributed,k7LBIL3J5m5a+0yIsYPsCJjKA9DaLg76gmql0IVz4Ec=,A00000177554,1,1,0.485,13.86,15.66,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DSNY,cfc_lignin,"2018,2023",DSNY,DSNY_003,DSNY_003.basePlot.cfc,distributed,k7LBIL3J5m5a+0yIsYPsCO3IsBsDE1VxmEESr8mXmZ8=,A00000036288,1,1,0.531,21.8,20.9,2018,2018,number,gram,percent,percent,NA,NA
