dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_001,ORNL_001.basePlot.cfc,distributed,vOIarzMvGlhj7CHFnOl9L8YLdCEG4KD0z1z8547xKtw=,A00000220095,1,4.84,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_001,ORNL_001.basePlot.cfc,distributed,vOIarzMvGliomfRb1ZhTvJWTMYGaOxt9mX1Zl6YFEqw=,A00000220094,1,5.62,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_001,ORNL_001.basePlot.cfc,distributed,vOIarzMvGlj4/fQ0h/EiQs/hkm+Sh8J7RK/LofkgDyI=,A00000220096,1,4.05,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_002,ORNL_002.basePlot.cfc,distributed,vOIarzMvGlh7NBdJ8CKuDAmt7sOBvVvwlPVkuc8/B50=,A00000220137,1,3.56,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_002,ORNL_002.basePlot.cfc,distributed,vOIarzMvGlidirXgNn33cq3oo0TPWpH4j6jKSR+cZYg=,A00000220139,1,2.75,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_002,ORNL_002.basePlot.cfc,distributed,vOIarzMvGlieMp1k4SFbjEtHda6MZBtIEPj82xun31g=,A00000220138,1,3.74,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_003,ORNL_003.basePlot.cfc,distributed,vOIarzMvGlhTaPpgXHoCHTNNmkAEvo/guBpC2KEkUSA=,A00000220097,1,6.19,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_003,ORNL_003.basePlot.cfc,distributed,vOIarzMvGlihlAl4Y1Jx7lF6Z95t9bqcKFym5xdIoys=,A00000220100,1,6.39,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_003,ORNL_003.basePlot.cfc,distributed,vOIarzMvGljHMNklPbryM9ZdJiZc+AvaQAPkT0JVUm8=,A00000220098,1,3.96,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_006,ORNL_006.basePlot.cfc,distributed,vOIarzMvGlgbyQZJ28HP5vm0IPkO8h+mskLhFHmDJ48=,A00000220112,1,2.71,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_006,ORNL_006.basePlot.cfc,distributed,vOIarzMvGlhzttdWSjeXVxK4wxQll9PQVI/KQRXAKaw=,A00000220147,1,3.83,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_006,ORNL_006.basePlot.cfc,distributed,vOIarzMvGli8zNAdKFHvRPL0okdxzwDjABogwCq59TU=,A00000220109,1,3.44,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_008,ORNL_008.basePlot.cfc,distributed,vOIarzMvGliF8EUOzKa+zRYNdtGhKiTu0mcVXbH1NV0=,A00000220123,1,3.39,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_008,ORNL_008.basePlot.cfc,distributed,vOIarzMvGliqMbQvpYpQYWkpMkZ9FT9exTzQjE+dhnA=,A00000220148,1,4.9,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_008,ORNL_008.basePlot.cfc,distributed,vOIarzMvGlizj26JVUAr3B4jgO18HRkhpOUfDeBwmng=,A00000220118,1,4.9,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_009,ORNL_009.basePlot.cfc,distributed,vOIarzMvGlhNFVsyuB6syM+N5qILfqo4oA44I8jxmy8=,A00000220108,1,3.98,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_009,ORNL_009.basePlot.cfc,distributed,vOIarzMvGlhYEcOZ1Tfzva8ZrSrJUxJlQLk0IRaKrLg=,A00000220107,1,2.55,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_009,ORNL_009.basePlot.cfc,distributed,vOIarzMvGlhqK3k6dWTmISzoIW9D5M0XztKo+pg73KA=,A00000220105,1,5.11,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_009,ORNL_009.basePlot.cfc,distributed,vOIarzMvGljk6dkbV9LwOwoY36cTKLh/H3rdpBVoQ4s=,A00000215418,1,2.64,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_010,ORNL_010.basePlot.cfc,distributed,vOIarzMvGlgmtoPhpU7KbE8jlVo99HOokf+O+e1/c0s=,A00000220145,1,4.63,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_010,ORNL_010.basePlot.cfc,distributed,vOIarzMvGlhMDXONy47TSO2dS2rR4fPAoN0YIWedfwo=,A00000220144,1,3.91,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_010,ORNL_010.basePlot.cfc,distributed,vOIarzMvGlhTul3XLu7eEjmnusXDRqj3jfWQUdLEQCU=,A00000220143,1,6.05,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_010,ORNL_010.basePlot.cfc,distributed,vOIarzMvGlj1aUhjL6xG8NGq9UiFCl6h8FEkQk6305A=,A00000220111,1,4.92,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_014,ORNL_014.basePlot.cfc,distributed,vOIarzMvGlhMr1pncaeDzYb2gaijLmyGfWIEy1d6EYw=,A00000220134,1,5.28,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_014,ORNL_014.basePlot.cfc,distributed,vOIarzMvGljWFpaFOl016AQec+vsbdF0FMCvR7xTnJE=,A00000220135,1,2.94,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_027,ORNL_027.basePlot.cfc,distributed,vOIarzMvGlhXIwkEjtsUnFGlN7bvOfDlixLVbIAVeqE=,A00000215446,1,4.53,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_029,ORNL_029.basePlot.cfc,distributed,vOIarzMvGlh+ASJr2ukjKcU0/a8knDAKFDQhcE3/LLE=,A00000220120,1,3.33,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_029,ORNL_029.basePlot.cfc,distributed,vOIarzMvGljFWZ8RTlSEbQ7Lj1zSOym+o0e7YGkcH5k=,A00000220119,1,3.92,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_029,ORNL_029.basePlot.cfc,distributed,vOIarzMvGljinBm2THgKHwWyPqL4QFdm4WUALqYzwsE=,A00000220121,1,6.56,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_032,ORNL_032.basePlot.cfc,distributed,vOIarzMvGlh0CCzfg9rPPkcb2q2noMtYCsS/nSoTPts=,A00000220142,1,3.1,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_032,ORNL_032.basePlot.cfc,distributed,vOIarzMvGljdGr4Pn77JlknHJ0+4nQapCCKldwQELSQ=,A00000215419,1,3.15,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_035,ORNL_035.basePlot.cfc,distributed,vOIarzMvGlgDq7PYv4r1SXfqKmNhvGO66VnlE7G+CHc=,A00000220117,1,4.92,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_035,ORNL_035.basePlot.cfc,distributed,vOIarzMvGli3WOroIM0DhSpwlK3BhoT9KEA/d8Jwf+Y=,A00000220116,1,3.68,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_037,ORNL_037.basePlot.cfc,tower,vOIarzMvGlgjQHFS+K9xDndSVbhnTmLbk7sOB4Pb73k=,A00000220106,1,3.91,2022,2022,gram,NA,NA
DP1.10026.001,ORNL,cfc_chemistrySubsampling,2022,ORNL,ORNL_037,ORNL_037.basePlot.cfc,tower,vOIarzMvGliGZWekWydC0RgOBz2x2pxKitJTkPf5q3c=,B00000086128,1,4.23,2022,2022,gram,NA,NA
