dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_001,JERC_001.basePlot.bgc,M,69,1.765768115942029,11.803666666666667,10.985347826086956,0.08966666666666667,0.9183333333333333,2021.1014492753623,2021.1014492753623,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_002,JERC_002.basePlot.bgc,M,69,1.7600579710144928,11.7918115942029,10.922188405797101,0.09581159420289856,0.9132608695652175,2021.1014492753623,2021.1014492753623,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_003,JERC_003.basePlot.bgc,M,40,1.732075,11.809175,10.9642,0.09245,0.91615,2019.425,2019.425,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_004,JERC_004.basePlot.bgc,M,65,1.781246153846154,11.855923076923077,11.235784615384615,0.06607692307692307,0.9383692307692307,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_005,JERC_005.basePlot.bgc,M,68,1.771279411764706,11.828147058823529,11.06789705882353,0.0825,0.9243676470588236,2021.0735294117646,2021.0735294117646,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_006,JERC_006.basePlot.bgc,M,66,1.7488333333333332,11.77769696969697,11.047439393939394,0.07909090909090909,0.9271666666666667,2021.0151515151515,2021.0151515151515,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_007,JERC_007.basePlot.bgc,M,22,1.8009090909090908,11.850909090909092,10.807727272727272,0.11990909090909091,0.8961363636363636,2023.6818181818182,2023.6818181818182,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_047,JERC_047.basePlot.bgc,M,70,1.7820857142857143,11.806614285714286,11.154642857142857,0.07062857142857143,0.9348571428571428,2021.1142857142856,2021.1142857142856,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_047,JERC_047.basePlot.bgc,O,1,1.71,6.7,5.37,0.363,0.733,2019,2019,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_048,JERC_048.basePlot.bgc,M,70,1.776757142857143,11.792728571428572,11.001928571428572,0.08625714285714285,0.9209714285714286,2021.1142857142856,2021.1142857142856,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_049,JERC_049.basePlot.bgc,M,70,1.7765142857142857,11.808228571428572,11.165271428571428,0.0689,0.9358714285714286,2021.1142857142856,2021.1142857142856,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JERC,sls_soilMoisture,2018-2024,JERC,JERC_050,JERC_050.basePlot.bgc,M,68,1.8076617647058824,11.836926470588235,11.117647058823529,0.07802941176470587,0.928235294117647,2021.0735294117646,2021.0735294117646,gram,gram,gram,gramsPerGram,NA,NA,NA
