uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
a345d073-30e1-4703-b4ff-aa8a3a6f426e,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-05-22T17:00:00Z,2024-05-22T17:00:00Z,2024-06-17,WREF_071-M-23-20240522,A00000296596,WREF_071-M-23-20240522-PH,NEON.DOC.014048vP,M,4.99,4.37,10.2,10,1,10.2,20,2,NA,0009-0002-2294-9551,NA,20251217T193729Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
2a776d2d-75eb-44f6-b6c5-788a17b77796,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-05-22T17:20:00Z,2024-05-22T17:20:00Z,2024-06-17,WREF_071-M-41-20240522,A00000295384,WREF_071-M-41-20240522-PH,NEON.DOC.014048vP,M,5.36,4.54,10.1,10,1,10.1,20,2,NA,0009-0002-2294-9551,NA,20251217T193729Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
b0c80e3d-c8ef-40fa-b018-68cb31820972,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-05-22T17:41:00Z,2024-05-22T17:41:00Z,2024-06-17,WREF_071-O-39-20240522,A00000295385,WREF_071-O-39-20240522-PH,NEON.DOC.014048vP,O,4.54,3.79,1.8,20,11.2,1.8,40,22.5,NA,0009-0002-2294-9551,NA,20251217T193729Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
da7ff191-7078-477f-a3a2-7d885c4fc8f4,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-07-24T17:38:00Z,2024-07-24T17:38:00Z,2024-08-19,WREF_071-M-23-20240724,A00000296499,WREF_071-M-23-20240724-PH,NEON.DOC.014048vP,M,5.53,4.75,9.9,10,1,9.9,20,2,NA,0009-0002-2294-9551,NA,20251217T194004Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
164e7046-82b9-4f56-bc34-29e3cfe6d2e1,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-07-24T18:11:00Z,2024-07-24T18:11:00Z,2024-08-19,WREF_071-M-21-20240724,A00000296500,WREF_071-M-21-20240724-PH,NEON.DOC.014048vP,M,5.13,4.29,9.7,10,1,9.7,20,2.1,NA,0009-0002-2294-9551,NA,20251217T194004Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
3efb41b1-2aeb-4266-82a4-b38d322bbdfa,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-07-24T18:46:00Z,2024-07-24T18:46:00Z,2024-08-19,WREF_071-M-41-20240724,A00000296498,WREF_071-M-41-20240724-PH,NEON.DOC.014048vP,M,4.93,4.33,9.6,10,1,9.6,20,2.1,NA,0009-0002-2294-9551,NA,20251217T194004Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
497416e8-b97d-41dd-a252-f7bfcd9198c1,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-10-15T17:35:00Z,2024-10-15T17:35:00Z,2024-11-26,WREF_071-M-23-20241015,A00000447210,WREF_071-M-23-20241015-PH,NEON.DOC.014048vP,M,4.88,4.33,9.8,10,1,9.8,20,2,NA,0009-0002-2294-9551,NA,20251217T193627Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
6726aeea-1e80-4469-ae70-a60fca6de54f,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-10-15T18:07:00Z,2024-10-15T18:07:00Z,2024-11-26,WREF_071-M-41-20241015,A00000447211,WREF_071-M-41-20241015-PH,NEON.DOC.014048vP,M,5.17,4.45,10.5,10,1,10.5,20,1.9,NA,0009-0002-2294-9551,NA,20251217T193627Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
aa0eb859-85ad-48d8-8b9f-308651bc04da,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2024-10-15T18:44:00Z,2024-10-15T18:44:00Z,2024-11-26,WREF_071-M-39-20241015,A00000447209,WREF_071-M-39-20241015-PH,NEON.DOC.014048vP,M,5.3,4.54,10.3,10,1,10.3,20,1.9,NA,0009-0002-2294-9551,NA,20251217T193627Z,RELEASE-2026,DP1.10086.001,WREF,2024,sls_soilpH
