dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_001,SJER_001.basePlot.cfc,distributed,2kN0Z0OxE8EKT18zkbawy9gaybyzKiBOxpyuz81P9FQ=,NA,1,1,0.464,4.22,28.27,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_001,SJER_001.basePlot.cfc,distributed,2kN0Z0OxE8EKT18zkbawyweuoYHqBzNxqV5SFrxN3s4=,NA,1,1,0.462,3.94,21.59,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_001,SJER_001.basePlot.cfc,distributed,2kN0Z0OxE8FaYBc5B7dEGx67DptGbS+AxsaTzvXYkic=,NA,1,1,0.472,9.69,19.32,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_002,SJER_002.basePlot.cfc,distributed,2kN0Z0OxE8FOVQnny45EmilMYa7yYFHhZPhFsnDkNwQ=,NA,1,1,0.462,2.92,31.21,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_002,SJER_002.basePlot.cfc,distributed,2kN0Z0OxE8FOVQnny45Emugbd0kRbBkrGx4RXO3ZXl0=,NA,1,1,0.492,3.05,26.72,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_002,SJER_002.basePlot.cfc,distributed,2kN0Z0OxE8HCA8hquz9rEGWPenD+ZThpeMol4BG+F6w=,NA,1,1,0.473,7.51,19.36,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_002,SJER_002.basePlot.cfc,distributed,2kN0Z0OxE8HCA8hquz9rEPqWBNpqv+o1nt3tdzB8/qs=,NA,1,1,0.465,7.32,18.79,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_003,SJER_003.basePlot.cfc,distributed,2kN0Z0OxE8GpMrjjbUrmjkUqr19bc0Z9K+XEbjtPGNQ=,NA,1,1,0.494,5.77,30.3,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_003,SJER_003.basePlot.cfc,distributed,2kN0Z0OxE8HNtIFY2nGNuGZQ6oVVFjfT99HfKTqyNM8=,NA,1,1,0.463,5.79,5.11,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_004,SJER_004.basePlot.cfc,distributed,2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uQ0RdgD9X3OE=,NA,1,1,0.454,5.31,26.1,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_004,SJER_004.basePlot.cfc,distributed,2kN0Z0OxE8E6yoOagSqOSe2k5PfZVJTvBAkQUTE06tI=,A00000397088,1,1,0.498,4.72,32.77,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_004,SJER_004.basePlot.cfc,distributed,2kN0Z0OxE8HY/ANLaNM/Z3vkzA4NoxjDM1d7ahyuiD0=,A00000397101,1,1,0.496,8.53,16.8,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_004,SJER_004.basePlot.cfc,distributed,2kN0Z0OxE8HY/ANLaNM/Z9TQ8MtVrOUgeHOsKlcNqQc=,NA,1,1,0.475,4.65,9.4,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_005,SJER_005.basePlot.cfc,distributed,2kN0Z0OxE8GoTaF3l2eqwKj52kbWxr61oywLpDSGm6Y=,NA,1,1,0.469,7.97,8.03,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_005,SJER_005.basePlot.cfc,distributed,2kN0Z0OxE8Hr/ST52veN+A//ssLxVKcUdMD8VjazzLE=,NA,1,1,0.494,6.65,33.09,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_005,SJER_005.basePlot.cfc,distributed,2kN0Z0OxE8Hr/ST52veN+F/G0i29hKz+bdOTAX8+mww=,NA,1,1,0.468,3.47,16.87,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_006,SJER_006.basePlot.cfc,distributed,2kN0Z0OxE8FDhTHuZVTVk65FRnenfYqwpcM5646vjG0=,A00000397093,1,1,0.493,4.55,10.65,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_006,SJER_006.basePlot.cfc,distributed,2kN0Z0OxE8FufroDTO/Jjpr0TrwPlb+xOHccQZBen58=,NA,1,1,0.496,6.09,8.99,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_006,SJER_006.basePlot.cfc,distributed,2kN0Z0OxE8HK7y4Ug7B/m9gTIZ4LtbgRdQ3N0I6UUbw=,NA,1,1,0.486,3,21.98,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_006,SJER_006.basePlot.cfc,distributed,2kN0Z0OxE8HK7y4Ug7B/m9vgmW7IUbDEkGOt59JpH6E=,A00000397094,1,1,0.465,4,35.6,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_007,SJER_007.basePlot.cfc,distributed,2kN0Z0OxE8EXpOZcskMA8lOknWoTJAhLhpKrhYkVQ4Y=,NA,1,1,0.475,5.23,9.99,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_007,SJER_007.basePlot.cfc,distributed,2kN0Z0OxE8ElZr6rYAw5km9PPEYuhOJY8zUsBFnwhxU=,NA,1,1,0.47,1.59,17.33,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_007,SJER_007.basePlot.cfc,distributed,2kN0Z0OxE8ElZr6rYAw5koUvVDcX+HVkRK8cST5vuw4=,A00000397099,1,1,0.474,3.24,31.19,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_007,SJER_007.basePlot.cfc,distributed,2kN0Z0OxE8F+DrJETvKxYBMxgM7z0K2ZZkMOixWrCso=,A00000397106,1,1,0.477,5.62,9.94,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_008,SJER_008.basePlot.cfc,distributed,2kN0Z0OxE8EP2R18FeHmGS9RWTusOpGi5/mzitZyqOk=,NA,1,1,0.481,8.85,14.43,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_008,SJER_008.basePlot.cfc,distributed,2kN0Z0OxE8EP2R18FeHmGb78PNevXpTIF9eHMoZER1M=,NA,1,1,0.503,10.46,13.71,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_008,SJER_008.basePlot.cfc,distributed,2kN0Z0OxE8F8MADKxc+rjlD+sNYLT1qwMxrfSVlUyHs=,NA,1,1,0.47,9.72,18.21,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_008,SJER_008.basePlot.cfc,distributed,2kN0Z0OxE8F8MADKxc+rjmuSdY4D/cqSVLV20xmvIZE=,NA,1,1,0.466,7.28,15.46,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_008,SJER_008.basePlot.cfc,distributed,2kN0Z0OxE8GjYELjXDBJbmr8S70gKtOTJgO8uT9oQzQ=,NA,1,1,0.493,14.22,15.44,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_008,SJER_008.basePlot.cfc,distributed,2kN0Z0OxE8GjYELjXDBJboeoXCj1L+HRzFVRlGfQB+Y=,NA,1,1,0.471,13.8,14.03,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_008,SJER_008.basePlot.cfc,distributed,2kN0Z0OxE8HweP0X7OGduuZc4Qc8KUfn3uOTaAZVUDI=,NA,1,1,0.465,5.25,10.52,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_009,SJER_009.basePlot.cfc,distributed,2kN0Z0OxE8GTUdNsBIzfR/KftHYeEm/X9B+ZS+y2X+8=,NA,1,1,0.461,5.18,22.15,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_009,SJER_009.basePlot.cfc,distributed,2kN0Z0OxE8GTUdNsBIzfR0gK8A5pyylo1wgMx/Ur8Wc=,NA,1,1,0.471,6.53,35.41,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_009,SJER_009.basePlot.cfc,distributed,2kN0Z0OxE8HnCvFue5ndWX7TBrxc1u8M6GB2cNtVo4Y=,NA,1,1,0.471,14.88,16.23,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_012,SJER_012.basePlot.cfc,distributed,2kN0Z0OxE8F+GyvgG4pMlQjtC/S3XS94W9PSVUuImrg=,NA,1,1,0.486,12.87,10.59,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_012,SJER_012.basePlot.cfc,distributed,2kN0Z0OxE8GeT1an5Vbz9ik0z5dixN1NADFlM6/uixk=,NA,1,1,0.479,4.86,9.53,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_012,SJER_012.basePlot.cfc,distributed,2kN0Z0OxE8GeT1an5Vbz9kgZ+akt+TESH70O4sxJReA=,NA,1,1,0.472,3.37,8.05,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_012,SJER_012.basePlot.cfc,distributed,2kN0Z0OxE8HfzJ2cXhW90gTLmh7AQNfvvcSjLpKcNC8=,NA,1,1,0.47,5.72,26.23,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_012,SJER_012.basePlot.cfc,distributed,2kN0Z0OxE8HfzJ2cXhW90jHZH/cUs5AqveyEvUV3U/M=,NA,1,1,0.459,2.18,30.39,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_014,SJER_014.basePlot.cfc,distributed,2kN0Z0OxE8F4qS+rd3bR8KnRtAHRe+WGRbGo6Zb8Fc4=,NA,1,1,0.462,9.66,19.41,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_014,SJER_014.basePlot.cfc,distributed,2kN0Z0OxE8GgcyGjlRGWMjXDcLqd+ffiqdZVtVeMsgE=,A00000397100,1,1,0.486,4.6,27.7,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_014,SJER_014.basePlot.cfc,distributed,2kN0Z0OxE8GgcyGjlRGWMpEXrHmkEBaOQWcTWbMHN08=,NA,1,1,0.458,3.58,21.64,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_015,SJER_015.basePlot.cfc,distributed,2kN0Z0OxE8FERIW0ws+1VoXneT8WCPD0k9Co2qSprNI=,NA,1,1,0.456,2.21,27.74,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_015,SJER_015.basePlot.cfc,distributed,2kN0Z0OxE8FERIW0ws+1VvVUxNXSDSiHsDc5PqWiT1Q=,NA,1,1,0.484,3.9,34.43,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,SJER,cfc_lignin,"2019,2024",SJER,SJER_015,SJER_015.basePlot.cfc,distributed,2kN0Z0OxE8FjCRHv1/2ezBRVkbsk4WIq1upKBT3VOY8=,NA,1,1,0.463,4.01,9.09,2024,2024,number,gram,percent,percent,NA,NA
